Layer 2
X	Y	Z	Top	Bot	Thick.	
650712.625	3879717	191.240005	191.740005	190.740005	1	
651016.656	3879717	176.820007	177.320007	176.320007	1	
651320.719	3879717	175.960007	176.460007	175.460007	1	
651624.75	3879717	182.455002	194.330002	170.580002	23.75	
651928.875	3879717	143.661499	189.169998	98.1529999	91.0169983	
646152.031	3879338.5	278.405006	305.100006	251.710007	53.3899994	
646456.063	3879338.5	293.644989	298.23999	289.049988	9.19000244	
646760.094	3879338.5	283.949997	287.119995	280.779999	6.33999634	
647064.156	3879338.5	278.674988	283.609985	273.73999	9.86999512	
647368.188	3879338.5	274.269989	280.709991	267.829987	12.8800049	
647672.219	3879338.5	271.830002	280.570007	263.089996	17.480011	
647976.25	3879338.5	268.764999	278.190002	259.339996	18.8500061	
648280.281	3879338.5	264.340012	272.170013	256.51001	15.6600037	
648584.344	3879338.5	259.409996	264.429993	254.389999	10.0399933	
648888.375	3879338.5	255.769997	258.779999	252.759995	6.02000427	
649192.406	3879338.5	243.059998	250.059998	236.059998	14	
649496.469	3879338.5	242.975006	250.100006	235.850006	14.25	
649800.5	3879338.5	244.435005	250.020004	238.850006	11.1699982	
650104.531	3879338.5	247.095001	252.25	241.940002	10.3099976	
650408.594	3879338.5	248.509995	252.429993	244.589996	7.83999634	
650712.625	3879338.5	250.200005	252.410004	247.990005	4.41999817	
651016.656	3879338.5	192.160004	192.660004	191.660004	1	
651320.719	3879338.5	186.009995	186.509995	185.509995	1	
651624.75	3879338.5	207.375	216.970001	197.779999	19.1900024	
651928.875	3879338.5	189.410004	252.240005	126.580002	125.660004	
646152.031	3878959.88	288.914993	318.059998	259.769989	58.2900085	
646456.063	3878959.88	303.324997	309.929993	296.720001	13.2099915	
646760.094	3878959.88	296.949997	303.109985	290.790009	12.3199768	
647064.156	3878959.88	293.714996	302.190002	285.23999	16.9500122	
647368.188	3878959.88	288.964996	297.850006	280.079987	17.7700195	
647672.219	3878959.88	284.964996	294.570007	275.359985	19.210022	
647976.25	3878959.88	278.850006	286.630005	271.070007	15.5599976	
648280.281	3878959.88	271.23999	275.23999	267.23999	8	
648584.344	3878959.88	265.009995	266.179993	263.839996	2.33999634	
648888.375	3878959.88	259.850006	260.350006	259.350006	1	
649192.406	3878959.88	255.869995	256.369995	255.369995	1	
649496.469	3878959.88	246.864998	253.830002	239.899994	13.9300079	
649800.5	3878959.88	246.404999	253.720001	239.089996	14.6300049	
650104.531	3878959.88	247.095001	252.839996	241.350006	11.4899902	
650408.594	3878959.88	249.800003	255.529999	244.070007	11.4599915	
650712.625	3878959.88	254.409996	259.859985	248.960007	10.8999786	
651016.656	3878959.88	219.75	220.25	219.25	1	
651320.719	3878959.88	188.75	189.25	188.25	1	
651624.75	3878959.88	215.990005	216.490005	215.490005	1	
651928.875	3878959.88	199.394997	246.199997	152.589996	93.6100006	
646152.031	3878581.25	284.395004	300.630005	268.160004	32.4700012	
646456.063	3878581.25	295.910004	296.410004	295.410004	1	
646760.094	3878581.25	297.940002	298.440002	297.440002	1	
647064.156	3878581.25	295.809998	296.549988	295.070007	1.47998047	
647368.188	3878581.25	290.209991	290.709991	289.709991	1	
647672.219	3878581.25	281.820007	282.320007	281.320007	1	
647976.25	3878581.25	277.480011	277.980011	276.980011	1	
648280.281	3878581.25	269.709991	270.209991	269.209991	1	
648584.344	3878581.25	263.779999	264.279999	263.279999	1	
648888.375	3878581.25	261.910004	262.410004	261.410004	1	
649192.406	3878581.25	262.470001	262.970001	261.970001	1	
649496.469	3878581.25	264.179993	267.329987	261.029999	6.29998779	
649800.5	3878581.25	253.485001	261.25	245.720001	15.5299988	
650104.531	3878581.25	253.215004	260.660004	245.770004	14.8899994	
650408.594	3878581.25	253.865005	261.630005	246.100006	15.5299988	
650712.625	3878581.25	255.720001	261.910004	249.529999	12.3800049	
651016.656	3878581.25	249.284996	251.789993	246.779999	5.00999451	
651320.719	3878581.25	196.949997	197.449997	196.449997	1	
651624.75	3878581.25	194.479996	194.979996	193.979996	1	
651928.875	3878581.25	189.404999	202.619995	176.190002	26.4299927	
646152.031	3878202.75	282.544998	288.190002	276.899994	11.2900085	
646456.063	3878202.75	286.950012	287.450012	286.450012	1	
646760.094	3878202.75	290.609985	291.109985	290.109985	1	
647064.156	3878202.75	287.100006	287.600006	286.600006	1	
647368.188	3878202.75	290.609985	291.109985	290.109985	1	
647672.219	3878202.75	283.190002	283.690002	282.690002	1	
647976.25	3878202.75	272.399994	272.899994	271.899994	1	
648280.281	3878202.75	269.059998	269.559998	268.559998	1	
648584.344	3878202.75	272.980011	273.480011	272.480011	1	
648888.375	3878202.75	270.26001	270.76001	269.76001	1	
649192.406	3878202.75	270.730011	271.230011	270.230011	1	
649496.469	3878202.75	268.12999	270.359985	265.899994	4.45999146	
649800.5	3878202.75	258.264999	266.880005	249.649994	17.230011	
650104.531	3878202.75	257.019997	265.799988	248.240005	17.5599823	
650408.594	3878202.75	258.239998	266.649994	249.830002	16.8199921	
650712.625	3878202.75	261.290009	269.230011	253.350006	15.8800049	
651016.656	3878202.75	238.169998	238.669998	237.669998	1	
651320.719	3878202.75	205.179993	205.679993	204.679993	1	
651624.75	3878202.75	189.009995	189.509995	188.509995	1	
651928.875	3878202.75	195.899994	196.399994	195.399994	1	
646152.031	3877824.25	276.410004	276.910004	275.910004	1	
646456.063	3877824.25	277.170013	277.670013	276.670013	1	
646760.094	3877824.25	281.25	281.75	280.75	1	
647064.156	3877824.25	286.98999	287.48999	286.48999	1	
647368.188	3877824.25	288.940002	289.440002	288.440002	1	
647672.219	3877824.25	282.049988	282.549988	281.549988	1	
647976.25	3877824.25	280	280.5	279.5	1	
648280.281	3877824.25	277.410004	277.910004	276.910004	1	
648584.344	3877824.25	275.480011	275.980011	274.980011	1	
648888.375	3877824.25	274.730011	275.230011	274.230011	1	
649192.406	3877824.25	272.410004	272.910004	271.910004	1	
649496.469	3877824.25	270.019989	270.519989	269.519989	1	
649800.5	3877824.25	262.284996	268.839996	255.729996	13.1100006	
650104.531	3877824.25	261.439995	269.179993	253.699997	15.4799957	
650408.594	3877824.25	262.215004	270.170013	254.259995	15.9100189	
650712.625	3877824.25	262.445007	268.420013	256.470001	11.9500122	
651016.656	3877824.25	250.449997	250.949997	249.949997	1	
651320.719	3877824.25	227.779999	228.279999	227.279999	1	
651624.75	3877824.25	198.990005	199.490005	198.490005	1	
651928.875	3877824.25	196.610001	197.110001	196.110001	1	
646152.031	3877445.75	271.399994	271.899994	270.899994	1	
646456.063	3877445.75	275.820007	276.320007	275.320007	1	
646760.094	3877445.75	286.149994	286.649994	285.649994	1	
647064.156	3877445.75	291.950012	292.450012	291.450012	1	
647368.188	3877445.75	293.350006	293.850006	292.850006	1	
647672.219	3877445.75	290.790009	291.290009	290.290009	1	
647976.25	3877445.75	288.420013	288.920013	287.920013	1	
648280.281	3877445.75	285.019989	285.519989	284.519989	1	
648584.344	3877445.75	281.160004	281.660004	280.660004	1	
648888.375	3877445.75	275.920013	276.420013	275.420013	1	
649192.406	3877445.75	274.320007	274.820007	273.820007	1	
649496.469	3877445.75	275.059998	276.720001	273.399994	3.32000732	
649800.5	3877445.75	266.565002	273.940002	259.190002	14.75	
650104.531	3877445.75	265.415009	272.320007	258.51001	13.8099976	
650408.594	3877445.75	265.860001	272.839996	258.880005	13.9599915	
650712.625	3877445.75	265.709991	273.209991	258.209991	15	
651016.656	3877445.75	269.48999	275.98999	262.98999	13	
651320.719	3877445.75	238.039993	238.539993	237.539993	1	
651624.75	3877445.75	207.729996	208.229996	207.229996	1	
651928.875	3877445.75	200.570007	201.070007	200.070007	1	
646152.031	3877067.13	270.390015	270.890015	269.890015	1	
646456.063	3877067.13	277.519989	278.019989	277.019989	1	
646760.094	3877067.13	284.950012	285.450012	284.450012	1	
647064.156	3877067.13	292.059998	292.559998	291.559998	1	
647368.188	3877067.13	297.369995	297.869995	296.869995	1	
647672.219	3877067.13	296.899994	297.399994	296.399994	1	
647976.25	3877067.13	293.660004	294.160004	293.160004	1	
648280.281	3877067.13	288.459991	288.959991	287.959991	1	
648584.344	3877067.13	285.320007	285.820007	284.820007	1	
648888.375	3877067.13	279.970001	280.470001	279.470001	1	
649192.406	3877067.13	279.600006	280.100006	279.100006	1	
649496.469	3877067.13	280.395004	284.540009	276.25	8.29000854	
649800.5	3877067.13	268.849991	275.459991	262.23999	13.2200012	
650104.531	3877067.13	266.884995	272.799988	260.970001	11.8299866	
650408.594	3877067.13	267.720001	275.299988	260.140015	15.1599731	
650712.625	3877067.13	268.299988	273.519989	263.079987	10.4400024	
651016.656	3877067.13	271.830002	277.350006	266.309998	11.0400085	
651320.719	3877067.13	266.339996	266.839996	265.839996	1	
651624.75	3877067.13	231.360001	231.860001	230.860001	1	
651928.875	3877067.13	217.960007	218.460007	217.460007	1	
646152.031	3876688.5	267.100006	267.600006	266.600006	1	
646456.063	3876688.5	273.089996	273.589996	272.589996	1	
646760.094	3876688.5	280.950012	281.450012	280.450012	1	
647064.156	3876688.5	285.98999	286.48999	285.48999	1	
647368.188	3876688.5	296.279999	296.779999	295.779999	1	
647672.219	3876688.5	294.98999	295.48999	294.48999	1	
647976.25	3876688.5	289.600006	290.100006	289.100006	1	
648280.281	3876688.5	289.109985	289.609985	288.609985	1	
648584.344	3876688.5	284.809998	285.309998	284.309998	1	
648888.375	3876688.5	284.890015	285.390015	284.390015	1	
649192.406	3876688.5	287.390015	287.890015	286.890015	1	
649496.469	3876688.5	284.964996	291.23999	278.690002	12.5499878	
649800.5	3876688.5	270.744995	275.399994	266.089996	9.30999756	
650104.531	3876688.5	268.410004	272.429993	264.390015	8.03997803	
650408.594	3876688.5	270.125	277.829987	262.420013	15.4099731	
650712.625	3876688.5	269.360001	274.170013	264.549988	9.62002563	
651016.656	3876688.5	273.585007	277.700012	269.470001	8.23001099	
651320.719	3876688.5	265.26001	265.76001	264.76001	1	
651624.75	3876688.5	241.490005	241.990005	240.990005	1	
651928.875	3876688.5	227.029999	227.529999	226.529999	1	
646152.031	3876310	260.339996	260.839996	259.839996	1	
646456.063	3876310	269.380005	269.880005	268.880005	1	
646760.094	3876310	273.790009	274.290009	273.290009	1	
647064.156	3876310	278.5	279	278	1	
647368.188	3876310	281.339996	281.839996	280.839996	1	
647672.219	3876310	282.429993	282.929993	281.929993	1	
647976.25	3876310	284.700012	285.200012	284.200012	1	
648280.281	3876310	288.420013	288.920013	287.920013	1	
648584.344	3876310	286.899994	287.399994	286.399994	1	
648888.375	3876310	284.140015	292.140015	276.140015	16	
649192.406	3876310	284.914993	293.970001	275.859985	18.1100159	
649496.469	3876310	284.105011	294.290009	273.920013	20.3699951	
649800.5	3876310	278.639999	287.170013	270.109985	17.0600281	
650104.531	3876310	276.309998	283.380005	269.23999	14.1400146	
650408.594	3876310	276.759995	284.279999	269.23999	15.0400085	
650712.625	3876310	278.360001	286.149994	270.570007	15.5799866	
651016.656	3876310	280.090012	287.170013	273.01001	14.1600037	
651320.719	3876310	278.580002	279.570007	277.589996	1.98001099	
651624.75	3876310	249.080002	249.580002	248.580002	1	
651928.875	3876310	227.020004	227.520004	226.520004	1	
646152.031	3875931.5	265.220001	265.720001	264.720001	1	
646456.063	3875931.5	268.049988	268.549988	267.549988	1	
646760.094	3875931.5	269.519989	270.019989	269.019989	1	
647064.156	3875931.5	269.75	270.25	269.25	1	
647368.188	3875931.5	274.170013	274.670013	273.670013	1	
647672.219	3875931.5	278.859985	279.359985	278.359985	1	
647976.25	3875931.5	285.959991	286.459991	285.459991	1	
648280.281	3875931.5	289.779999	290.279999	289.279999	1	
648584.344	3875931.5	291.130005	291.630005	290.630005	1	
648888.375	3875931.5	291.480011	299.480011	283.480011	16	
649192.406	3875931.5	291.115005	300.290009	281.940002	18.3500061	
649496.469	3875931.5	289.169998	300.179993	278.160004	22.019989	
649800.5	3875931.5	284.029999	294.609985	273.450012	21.1599731	
650104.531	3875931.5	281.889999	290.089996	273.690002	16.3999939	
650408.594	3875931.5	282.334991	290.829987	273.839996	16.9899902	
650712.625	3875931.5	282.175003	289.950012	274.399994	15.5500183	
651016.656	3875931.5	283.940002	290.679993	277.200012	13.4799805	
651320.719	3875931.5	266.040009	266.540009	265.540009	1	
651624.75	3875931.5	245.820007	246.320007	245.320007	1	
651928.875	3875931.5	263.649994	264.149994	263.149994	1	
646152.031	3875553	268.630005	269.130005	268.130005	1	
646456.063	3875553	270.48999	272.459991	268.519989	3.94000244	
646760.094	3875553	275.519989	276.019989	275.019989	1	
647064.156	3875553	275.98999	276.48999	275.48999	1	
647368.188	3875553	277.890015	278.390015	277.390015	1	
647672.219	3875553	284.140015	284.640015	283.640015	1	
647976.25	3875553	289.549988	290.049988	289.049988	1	
648280.281	3875553	294.170013	294.670013	293.670013	1	
648584.344	3875553	296.610001	303.200012	290.019989	13.1800232	
648888.375	3875553	296.899994	303.399994	290.399994	13	
649192.406	3875553	295.5	301.140015	289.859985	11.2800293	
649496.469	3875553	293.290009	302.980011	283.600006	19.3800049	
649800.5	3875553	290.169998	302	278.339996	23.6600037	
650104.531	3875553	287.029999	296.089996	277.970001	18.1199951	
650408.594	3875553	288.014999	296.570007	279.459991	17.1100159	
650712.625	3875553	286.345001	293.369995	279.320007	14.0499878	
651016.656	3875553	286.759995	293.149994	280.369995	12.7799988	
651320.719	3875553	287.659988	289.609985	285.709991	3.8999939	
651624.75	3875553	270.690002	271.190002	270.190002	1	
651928.875	3875553	275.399994	275.899994	274.899994	1	
646152.031	3875174.38	272.140015	272.640015	271.640015	1	
646456.063	3875174.38	269.854996	273.859985	265.850006	8.00997925	
646760.094	3875174.38	281.459991	281.959991	280.959991	1	
647064.156	3875174.38	282.220001	282.720001	281.720001	1	
647368.188	3875174.38	286.970001	287.470001	286.470001	1	
647672.219	3875174.38	292.019989	292.519989	291.519989	1	
647976.25	3875174.38	293.820007	294.320007	293.320007	1	
648280.281	3875174.38	303.5	304	303	1	
648584.344	3875174.38	301.950012	308.450012	295.450012	13	
648888.375	3875174.38	299.150009	304.200012	294.100006	10.1000061	
649192.406	3875174.38	297.380005	303	291.76001	11.2399902	
649496.469	3875174.38	295.665009	302.940002	288.390015	14.5499878	
649800.5	3875174.38	291.270004	300.589996	281.950012	18.6399841	
650104.531	3875174.38	288.839996	300.399994	277.279999	23.1199951	
650408.594	3875174.38	290.395004	300.480011	280.309998	20.1700134	
650712.625	3875174.38	292.139999	299.73999	284.540009	15.1999817	
651016.656	3875174.38	289.285004	296.809998	281.76001	15.0499878	
651320.719	3875174.38	293.369995	295.720001	291.019989	4.70001221	
651624.75	3875174.38	288.779999	289.279999	288.279999	1	
651928.875	3875174.38	273.98999	274.48999	273.48999	1	
646152.031	3874795.75	273.190002	273.690002	272.690002	1	
646456.063	3874795.75	273.550003	280.440002	266.660004	13.7799988	
646760.094	3874795.75	284.945007	286.970001	282.920013	4.04998779	
647064.156	3874795.75	287.26001	287.76001	286.76001	1	
647368.188	3874795.75	292.720001	293.220001	292.220001	1	
647672.219	3874795.75	302.570007	303.070007	302.070007	1	
647976.25	3874795.75	303.809998	304.309998	303.309998	1	
648280.281	3874795.75	303.420013	310.420013	296.420013	14	
648584.344	3874795.75	302.709991	309.209991	296.209991	13	
648888.375	3874795.75	302.690002	309.690002	295.690002	14	
649192.406	3874795.75	300.505005	309.220001	291.790009	17.4299927	
649496.469	3874795.75	298.949997	307.269989	290.630005	16.6399841	
649800.5	3874795.75	295.130005	303.940002	286.320007	17.6199951	
650104.531	3874795.75	294.955002	304.290009	285.619995	18.6700134	
650408.594	3874795.75	294.429993	304.48999	284.369995	20.1199951	
650712.625	3874795.75	296.919998	305.809998	288.029999	17.7799988	
651016.656	3874795.75	294.154999	300.029999	288.279999	11.75	
651320.719	3874795.75	299.050003	300.940002	297.160004	3.77999878	
651624.75	3874795.75	292.51001	293.01001	292.01001	1	
651928.875	3874795.75	292.440002	292.940002	291.940002	1	
646152.031	3874417.25	281.399994	281.899994	280.899994	1	
646456.063	3874417.25	277.844986	283.829987	271.859985	11.9700012	
646760.094	3874417.25	286.154999	287.5	284.809998	2.69000244	
647064.156	3874417.25	293.149994	293.649994	292.649994	1	
647368.188	3874417.25	300.519989	301.019989	300.019989	1	
647672.219	3874417.25	306.790009	307.290009	306.290009	1	
647976.25	3874417.25	307.630005	315.410004	299.850006	15.5599976	
648280.281	3874417.25	306.25	313.190002	299.309998	13.8800049	
648584.344	3874417.25	304.670013	311.170013	298.170013	13	
648888.375	3874417.25	303.585007	311.390015	295.779999	15.6100159	
649192.406	3874417.25	302.304993	312.529999	292.079987	20.4500122	
649496.469	3874417.25	300.62999	310.859985	290.399994	20.4599915	
649800.5	3874417.25	299.75499	308.019989	291.48999	16.5299988	
650104.531	3874417.25	299.790009	308.100006	291.480011	16.6199951	
650408.594	3874417.25	297.335007	305.029999	289.640015	15.3899841	
650712.625	3874417.25	299.514999	306.290009	292.73999	13.5500183	
651016.656	3874417.25	301.48999	307.109985	295.869995	11.2399902	
651320.719	3874417.25	303.459991	303.959991	302.959991	1	
651624.75	3874417.25	295.329987	295.829987	294.829987	1	
651928.875	3874417.25	298.640015	299.140015	298.140015	1	
646152.031	3874038.75	291.890015	292.390015	291.390015	1	
646456.063	3874038.75	287.224991	292.619995	281.829987	10.7900085	
646760.094	3874038.75	291.544998	292.859985	290.230011	2.62997437	
647064.156	3874038.75	294.720001	295.220001	294.220001	1	
647368.188	3874038.75	306.329987	307.829987	304.829987	3	
647672.219	3874038.75	313.890015	319.140015	308.640015	10.5	
647976.25	3874038.75	312.899994	322.429993	303.369995	19.0599976	
648280.281	3874038.75	312.529999	322.899994	302.160004	20.7399902	
648584.344	3874038.75	312.110001	321.709991	302.51001	19.1999817	
648888.375	3874038.75	310.38501	319.920013	300.850006	19.0700073	
649192.406	3874038.75	306.214996	314.690002	297.73999	16.9500122	
649496.469	3874038.75	302.895004	311.040009	294.75	16.2900085	
649800.5	3874038.75	299.529999	308.600006	290.459991	18.1400146	
650104.531	3874038.75	298.279999	308.200012	288.359985	19.8400269	
650408.594	3874038.75	298.930008	307.890015	289.970001	17.9200134	
650712.625	3874038.75	299.964996	307.399994	292.529999	14.8699951	
651016.656	3874038.75	302.289993	309.179993	295.399994	13.7799988	
651320.719	3874038.75	303.290009	306.290009	300.290009	6	
651624.75	3874038.75	302.079987	302.579987	301.579987	1	
651928.875	3874038.75	302.230011	302.730011	301.730011	1	
646152.031	3873660.13	290.269989	290.769989	289.769989	1	
646456.063	3873660.13	296.100006	296.600006	295.600006	1	
646760.094	3873660.13	301.839996	304.309998	299.369995	4.94000244	
647064.156	3873660.13	305.929993	308.279999	303.579987	4.70001221	
647368.188	3873660.13	309.354996	311.959991	306.75	5.20999146	
647672.219	3873660.13	314.63501	322.540009	306.730011	15.8099976	
647976.25	3873660.13	314.964996	323.309998	306.619995	16.6900024	
648280.281	3873660.13	317.065002	326.649994	307.480011	19.1699829	
648584.344	3873660.13	315.649994	325.709991	305.589996	20.1199951	
648888.375	3873660.13	312.714996	322.179993	303.25	18.9299927	
649192.406	3873660.13	308.98999	317.179993	300.799988	16.3800049	
649496.469	3873660.13	305.725006	314.820007	296.630005	18.1900024	
649800.5	3873660.13	304.029999	312.970001	295.089996	17.8800049	
650104.531	3873660.13	303.599991	310.709991	296.48999	14.2200012	
650408.594	3873660.13	302.649994	309.179993	296.119995	13.0599976	
650712.625	3873660.13	305.304993	313.529999	297.079987	16.4500122	
651016.656	3873660.13	305.820007	311.820007	299.820007	12	
651320.719	3873660.13	309.679993	310.179993	309.179993	1	
651624.75	3873660.13	306.790009	307.290009	306.290009	1	
651928.875	3873660.13	307.75	308.25	307.25	1	
646152.031	3873281.5	289.309998	289.809998	288.809998	1	
646456.063	3873281.5	308.75	309.25	308.25	1	
646760.094	3873281.5	308.720001	309.220001	308.220001	1	
647064.156	3873281.5	317.889999	324.299988	311.480011	12.8199768	
647368.188	3873281.5	321.434998	332.079987	310.790009	21.289978	
647672.219	3873281.5	314.830002	320.369995	309.290009	11.0799866	
647976.25	3873281.5	318.414993	325.959991	310.869995	15.0899963	
648280.281	3873281.5	319.86499	327.23999	312.48999	14.75	
648584.344	3873281.5	319.784988	327.359985	312.209991	15.1499939	
648888.375	3873281.5	315.615005	323.100006	308.130005	14.9700012	
649192.406	3873281.5	312.860001	320.339996	305.380005	14.9599915	
649496.469	3873281.5	308.360001	316.630005	300.089996	16.5400085	
649800.5	3873281.5	307.12001	316.850006	297.390015	19.4599915	
650104.531	3873281.5	305.12001	314.890015	295.350006	19.5400085	
650408.594	3873281.5	306.690002	314.690002	298.690002	16	
650712.625	3873281.5	308.595001	315.299988	301.890015	13.4099731	
651016.656	3873281.5	318.470001	318.970001	317.970001	1	
651320.719	3873281.5	314.839996	315.339996	314.339996	1	
651624.75	3873281.5	317.420013	317.920013	316.920013	1	
651928.875	3873281.5	311.910004	312.410004	311.410004	1	
646152.031	3872903	299.619995	300.119995	299.119995	1	
646456.063	3872903	308	308.5	307.5	1	
646760.094	3872903	322.48999	322.98999	321.98999	1	
647064.156	3872903	327.12999	331.179993	323.079987	8.1000061	
647368.188	3872903	326.75499	335.929993	317.579987	18.3500061	
647672.219	3872903	316.184998	321.5	310.869995	10.6300049	
647976.25	3872903	319.529999	327.480011	311.579987	15.9000244	
648280.281	3872903	319.344986	328.079987	310.609985	17.4700012	
648584.344	3872903	318.490005	327.26001	309.720001	17.5400085	
648888.375	3872903	317.154999	326.51001	307.799988	18.710022	
649192.406	3872903	312.125	320.519989	303.730011	16.789978	
649496.469	3872903	309.589996	318.829987	300.350006	18.4799805	
649800.5	3872903	307.199997	314.859985	299.540009	15.3199768	
650104.531	3872903	308.979996	316.880005	301.079987	15.8000183	
650408.594	3872903	310.955002	318.179993	303.730011	14.4499817	
650712.625	3872903	328.829987	329.329987	328.329987	1	
651016.656	3872903	325.059998	325.559998	324.559998	1	
651320.719	3872903	323.23999	323.73999	322.73999	1	
651624.75	3872903	322.179993	322.679993	321.679993	1	
651928.875	3872903	318.279999	318.779999	317.779999	1	
646152.031	3872524.5	313.709991	314.209991	313.209991	1	
646456.063	3872524.5	303.890015	304.390015	303.390015	1	
646760.094	3872524.5	323.200012	323.700012	322.700012	1	
647064.156	3872524.5	338.395004	339.290009	337.5	1.79000854	
647368.188	3872524.5	318.149994	324.369995	311.929993	12.4400024	
647672.219	3872524.5	317.25	323.399994	311.100006	12.2999878	
647976.25	3872524.5	318.319992	324.059998	312.579987	11.480011	
648280.281	3872524.5	318.849991	324.959991	312.73999	12.2200012	
648584.344	3872524.5	320.445007	327.820007	313.070007	14.75	
648888.375	3872524.5	318.315002	326.399994	310.230011	16.1699829	
649192.406	3872524.5	315.264999	323.730011	306.799988	16.9300232	
649496.469	3872524.5	311.770004	320.200012	303.339996	16.8600159	
649800.5	3872524.5	310.779999	320.279999	301.279999	19	
650104.531	3872524.5	313.044998	321.570007	304.519989	17.0500183	
650408.594	3872524.5	337.820007	338.320007	337.320007	1	
650712.625	3872524.5	339.029999	339.529999	338.529999	1	
651016.656	3872524.5	336.76001	337.26001	336.26001	1	
651320.719	3872524.5	332.76001	333.26001	332.26001	1	
651624.75	3872524.5	335.670013	336.170013	335.170013	1	
651928.875	3872524.5	315.01001	315.51001	314.51001	1	
646152.031	3872146	320.619995	321.119995	320.119995	1	
646456.063	3872146	320.299988	320.799988	319.799988	1	
646760.094	3872146	315.970001	316.470001	315.470001	1	
647064.156	3872146	324.359985	324.859985	323.859985	1	
647368.188	3872146	323.660004	330.410004	316.910004	13.5	
647672.219	3872146	322.525009	330.100006	314.950012	15.1499939	
647976.25	3872146	323.675003	330.450012	316.899994	13.5500183	
648280.281	3872146	324.970001	331.950012	317.98999	13.960022	
648584.344	3872146	323.474991	330.549988	316.399994	14.1499939	
648888.375	3872146	320.544998	326.519989	314.570007	11.9499817	
649192.406	3872146	317.904999	325.049988	310.76001	14.289978	
649496.469	3872146	317.095001	324.970001	309.220001	15.75	
649800.5	3872146	339.069992	339.959991	338.179993	1.77999878	
650104.531	3872146	343.959991	344.459991	343.459991	1	
650408.594	3872146	350.679993	351.179993	350.179993	1	
650712.625	3872146	349.899994	350.399994	349.399994	1	
651016.656	3872146	345.440002	345.940002	344.940002	1	
651320.719	3872146	348.209991	348.709991	347.709991	1	
651624.75	3872146	341.540009	342.040009	341.040009	1	
651928.875	3872146	302.959991	303.459991	302.459991	1	
646152.031	3871767.38	336.119995	336.619995	335.619995	1	
646456.063	3871767.38	332.440002	332.940002	331.940002	1	
646760.094	3871767.38	329.790009	330.290009	329.290009	1	
647064.156	3871767.38	335	335.5	334.5	1	
647368.188	3871767.38	329.709991	337.709991	321.709991	16	
647672.219	3871767.38	329.315002	338.209991	320.420013	17.789978	
647976.25	3871767.38	327.039993	335.48999	318.589996	16.8999939	
648280.281	3871767.38	327.149994	334.839996	319.459991	15.3800049	
648584.344	3871767.38	324.634995	333.369995	315.899994	17.4700012	
648888.375	3871767.38	323.299988	332.549988	314.049988	18.5	
649192.406	3871767.38	324.035004	332.230011	315.839996	16.3900146	
649496.469	3871767.38	324.729996	333.23999	316.220001	17.019989	
649800.5	3871767.38	326.290009	334.790009	317.790009	17	
650104.531	3871767.38	327.160004	335.160004	319.160004	16	
650408.594	3871767.38	360.019989	360.519989	359.519989	1	
650712.625	3871767.38	363.170013	363.670013	362.670013	1	
651016.656	3871767.38	358.410004	358.910004	357.910004	1	
651320.719	3871767.38	366.144989	373.429993	358.859985	14.5700073	
651624.75	3871767.38	357.445007	369.540009	345.350006	24.1900024	
651928.875	3871767.38	296.109985	296.609985	295.609985	1	
646152.031	3871388.75	346.619995	347.119995	346.119995	1	
646456.063	3871388.75	340.059998	340.559998	339.559998	1	
646760.094	3871388.75	340.079987	340.579987	339.579987	1	
647064.156	3871388.75	335.920013	343.420013	328.420013	15	
647368.188	3871388.75	334.880005	343.380005	326.380005	17	
647672.219	3871388.75	332.980011	341.980011	323.980011	18	
647976.25	3871388.75	330.884995	339.359985	322.410004	16.9499817	
648280.281	3871388.75	328.779999	337.470001	320.089996	17.3800049	
648584.344	3871388.75	327.794998	336.01001	319.579987	16.4300232	
648888.375	3871388.75	327.784988	336.799988	318.769989	18.0299988	
649192.406	3871388.75	326.900009	337.540009	316.26001	21.2799988	
649496.469	3871388.75	327.955002	338.269989	317.640015	20.6299744	
649800.5	3871388.75	329.269989	339.269989	319.269989	20	
650104.531	3871388.75	330.209991	340.209991	320.209991	20	
650408.594	3871388.75	332.079987	342.079987	322.079987	20	
650712.625	3871388.75	333.809998	343.309998	324.309998	19	
651016.656	3871388.75	335.470001	344.470001	326.470001	18	
651320.719	3871388.75	335.669998	343.880005	327.459991	16.4200134	
651624.75	3871388.75	355.579987	361.359985	349.799988	11.5599976	
651928.875	3871388.75	312.899994	313.399994	312.399994	1	
646152.031	3871010.25	362.299988	362.799988	361.799988	1	
646456.063	3871010.25	359.660004	360.160004	359.160004	1	
646760.094	3871010.25	353.119995	353.619995	352.619995	1	
647064.156	3871010.25	341.679993	349.179993	334.179993	15	
647368.188	3871010.25	338.339996	347.339996	329.339996	18	
647672.219	3871010.25	336.079987	345.579987	326.579987	19	
647976.25	3871010.25	333.724991	342.589996	324.859985	17.730011	
648280.281	3871010.25	331.964996	340.399994	323.529999	16.8699951	
648584.344	3871010.25	331.305008	340.380005	322.230011	18.1499939	
648888.375	3871010.25	332.209991	342.769989	321.649994	21.1199951	
649192.406	3871010.25	332.625	345.23999	320.01001	25.2299805	
649496.469	3871010.25	334.190002	346.690002	321.690002	25	
649800.5	3871010.25	336.25	348.75	323.75	25	
650104.531	3871010.25	337.390015	349.390015	325.390015	24	
650408.594	3871010.25	338.470001	350.470001	326.470001	24	
650712.625	3871010.25	340.920013	351.920013	329.920013	22	
