Layer 2
X	Y	Z	Ss	Sy	PorEff.	PorTot.	
646760.094	3867603.25	371.940002	0.200525075	0.200525075	0.179734657	0.34684158	
647064.156	3867603.25	346.589996	0.291951738	0.291951738	0.327033577	0.377317246	
647368.188	3867603.25	322.980011	0.287289051	0.287289051	0.319521186	0.37576317	
647672.219	3867603.25	312.429993	0.136944434	0.136944434	0.0772992285	0.32564832	
647976.25	3867603.25	313.799995	0.120104243	0.120104243	0.0501679226	0.320034759	
648280.281	3867603.25	325.98999	0.12	0.12	0.05	0.32	
648584.344	3867603.25	346.75	0.12	0.12	0.05	0.32	
648888.375	3867603.25	374.5	0.12	0.12	0.05	0.32	
649192.406	3867603.25	394.130005	0.12	0.12	0.05	0.319903972	
649496.469	3867603.25	406.529999	0.12	0.12	0.05	0.319314895	
649800.5	3867603.25	411.679993	0.12	0.12	0.05	0.319125949	
650104.531	3867603.25	414.790009	0.12	0.12	0.05	0.317744521	
650408.594	3867603.25	407.329987	0.12	0.12	0.05	0.291406383	
650712.625	3867603.25	411.890015	0.12	0.12	0.05	0.27087368	
651016.656	3867603.25	412.980011	0.12	0.12	0.05	0.27	
651320.719	3867603.25	408.910004	0.12	0.12	0.05	0.270052108	
651624.75	3867603.25	386.570007	0.12	0.12	0.05	0.270656152	
651928.875	3867603.25	364.019989	0.12682516	0.12682516	0.0609995374	0.276962371	
646152.031	3867287	377.350006	0.124060773	0.124060773	0.0565500072	0.321125191	
646456.063	3867287	378.029999	0.129370319	0.129370319	0.0651032423	0.322376871	
646760.094	3867287	378.059998	0.180447	0.180447	0.14739305	0.338707201	
647064.156	3867287	373.059998	0.19874366	0.19874366	0.176871509	0.343964026	
647368.188	3867287	361.399994	0.284664419	0.284664419	0.31528576	0.374888699	
647672.219	3867287	358.829987	0.200459856	0.200459856	0.179625956	0.346819379	
647976.25	3867287	362.679993	0.189797469	0.189797469	0.16245565	0.343267203	
648280.281	3867287	371.950012	0.19051869	0.19051869	0.163617766	0.343504661	
648584.344	3867287	386.660004	0.190606379	0.190606379	0.163759528	0.343537965	
648888.375	3867287	402.600006	0.190748372	0.190748372	0.163983987	0.343580459	
649192.406	3867287	406.76001	0.191074425	0.191074425	0.164516209	0.343851562	
649496.469	3867287	415.019989	0.190836243	0.190836243	0.164129757	0.344027953	
649800.5	3867287	419.850006	0.191330328	0.191330328	0.164918994	0.344461914	
650104.531	3867287	423.209991	0.191049713	0.191049713	0.164466376	0.343832886	
650408.594	3867287	419.700012	0.191584385	0.191584385	0.165329062	0.336873949	
650712.625	3867287	405	0.192219127	0.192219127	0.166356079	0.315807016	
651016.656	3867287	400.5	0.19395207	0.19395207	0.169143017	0.314372332	
651320.719	3867287	400.5	0.120886993	0.120886993	0.051436115	0.274304217	
651624.75	3867287	393.420013	0.119615304	0.119615304	0.0493873279	0.271478402	
651928.875	3867287	383.299988	0.120122701	0.120122701	0.0502122335	0.271592894	
Layer 1
X	Y	Z	Ss	Sy	PorEff.	PorTot.	
646152.031	3881974.88	185.889999	0.3	0.3	0.34	0.38	
646456.063	3881974.88	137.539993	0.3	0.3	0.34	0.38	
646760.094	3881974.88	150.050003	0.3	0.3	0.34	0.38	
647064.156	3881974.88	174.32	0.3	0.3	0.34	0.38	
647368.188	3881974.88	208.365005	0.302147407	0.302147407	0.335705186	0.382147407	
647672.219	3881974.88	209.439995	0.305251801	0.305251801	0.329499879	0.385251801	
647976.25	3881974.88	212.889999	0.309551726	0.309551726	0.32090027	0.389551726	
648280.281	3881974.88	140.294998	0.302707373	0.302707373	0.334588526	0.382707373	
648584.344	3881974.88	134.797501	0.300682071	0.300682071	0.338637614	0.380682071	
648888.375	3881974.88	120.526501	0.3	0.3	0.34	0.38	
649192.406	3881974.88	108.429497	0.3	0.3	0.34	0.38	
649496.469	3881974.88	102.470499	0.3	0.3	0.34	0.38	
649800.5	3881974.88	97.7859993	0.3	0.3	0.34	0.38	
650104.531	3881974.88	97.729497	0.3	0.3	0.34	0.38	
650408.594	3881974.88	108.757164	0.3	0.3	0.34	0.38	
650712.625	3881974.88	101.629501	0.3	0.3	0.34	0.38	
651016.656	3881974.88	95.9945011	0.3	0.3	0.34	0.38	
651320.719	3881974.88	86.3494968	0.3	0.3	0.34	0.38	
651624.75	3881974.88	80.2615013	0.3	0.3	0.34	0.38	
651928.875	3881974.88	69.7884979	0.3	0.3	0.34	0.38	
646152.031	3881590.13	186.509995	0.3	0.3	0.34	0.38	
646456.063	3881590.13	147.720001	0.3	0.3	0.34	0.38	
646760.094	3881590.13	146.690002	0.3	0.3	0.34	0.38	
647064.156	3881590.13	209.880005	0.299846176	0.299846176	0.340307648	0.379846176	
647368.188	3881590.13	207.435005	0.299763745	0.299763745	0.340463425	0.379763745	
647672.219	3881590.13	208.355003	0.302544519	0.302544519	0.334915707	0.382544519	
647976.25	3881590.13	212.005005	0.310633417	0.310633417	0.318733576	0.390633417	
648280.281	3881590.13	217.794998	0.307798626	0.307798626	0.324406602	0.387798626	
648584.344	3881590.13	179.860001	0.300694933	0.300694933	0.338608534	0.380694933	
648888.375	3881590.13	157.57	0.299798845	0.299798845	0.340395374	0.379798845	
649192.406	3881590.13	138.579998	0.3	0.3	0.34	0.38	
649496.469	3881590.13	128.599998	0.3	0.3	0.34	0.38	
649800.5	3881590.13	125.358501	0.3	0.3	0.34	0.38	
650104.531	3881590.13	124.213001	0.3	0.3	0.34	0.38	
650408.594	3881590.13	124.726	0.3	0.3	0.34	0.38	
650712.625	3881590.13	110.130503	0.3	0.3	0.34	0.38	
651016.656	3881590.13	101.451949	0.3	0.3	0.34	0.38	
651320.719	3881590.13	102.911504	0.3	0.3	0.34	0.38	
651624.75	3881590.13	99.3380013	0.3	0.3	0.34	0.38	
651928.875	3881590.13	88.6049995	0.3	0.3	0.34	0.38	
646152.031	3881231.25	185.389999	0.3	0.3	0.34	0.38	
646456.063	3881231.25	206.970001	0.300101774	0.300101774	0.340164534	0.380033925	
646760.094	3881231.25	167.389999	0.300925157	0.300925157	0.34148522	0.380310884	
647064.156	3881231.25	210.899994	0.30084831	0.30084831	0.341369286	0.380281157	
647368.188	3881231.25	208.210007	0.299796843	0.299796843	0.339671831	0.3799327	
647672.219	3881231.25	209.099998	0.299824623	0.299824623	0.340545733	0.379789626	
647976.25	3881231.25	211.295006	0.301869387	0.301869387	0.336263049	0.381869387	
648280.281	3881231.25	218.43	0.310054487	0.310054487	0.319887438	0.390054487	
648584.344	3881231.25	227.25	0.300762611	0.300762611	0.338481986	0.380762611	
648888.375	3881231.25	204.979996	0.299892118	0.299892118	0.340222109	0.379892118	
649192.406	3881231.25	163.270004	0.3	0.3	0.34	0.38	
649496.469	3881231.25	152.470001	0.3	0.3	0.34	0.38	
649800.5	3881231.25	155.5	0.3	0.3	0.34	0.38	
650104.531	3881231.25	157.889999	0.3	0.3	0.34	0.38	
650408.594	3881231.25	173.460007	0.3	0.3	0.34	0.38	
650712.625	3881231.25	189.184998	0.3	0.3	0.34	0.38	
651016.656	3881231.25	172.82	0.3	0.3	0.34	0.38	
651320.719	3881231.25	150.9035	0.3	0.3	0.34	0.38	
651624.75	3881231.25	127.185	0.3	0.3	0.34	0.38	
651928.875	3881231.25	111.037994	0.3	0.3	0.34	0.38	
646152.031	3880852.63	218.910004	0.3	0.3	0.34	0.38	
646456.063	3880852.63	221.580002	0.301171934	0.301171934	0.34189005	0.380391454	
646760.094	3880852.63	222.789993	0.288775621	0.288775621	0.321914433	0.376258274	
647064.156	3880852.63	207.529999	0.24102243	0.24102243	0.244977731	0.360340439	
647368.188	3880852.63	211.619995	0.299170771	0.299170771	0.338661976	0.379725724	
647672.219	3880852.63	211.949997	0.300509279	0.300509279	0.340821614	0.38017025	
647976.25	3880852.63	212.964996	0.299931224	0.299931224	0.340143469	0.379931224	
648280.281	3880852.63	217.110001	0.299807988	0.299807988	0.340383762	0.379807988	
648584.344	3880852.63	223.730003	0.299991778	0.299991778	0.340017075	0.379991778	
648888.375	3880852.63	226.605003	0.3	0.3	0.34	0.38	
649192.406	3880852.63	211.210007	0.3	0.3	0.34	0.38	
649496.469	3880852.63	175.660004	0.3	0.3	0.34	0.38	
649800.5	3880852.63	165.139999	0.3	0.3	0.34	0.38	
650104.531	3880852.63	160.320007	0.3	0.3	0.34	0.38	
650408.594	3880852.63	163.850006	0.3	0.3	0.34	0.38	
650712.625	3880852.63	174.229996	0.3	0.3	0.34	0.38	
651016.656	3880852.63	174.599998	0.3	0.3	0.34	0.38	
651320.719	3880852.63	165.880001	0.3	0.3	0.34	0.38	
651624.75	3880852.63	152.333	0.3	0.3	0.34	0.38	
651928.875	3880852.63	112.807052	0.3	0.3	0.34	0.38	
646152.031	3880474	226.929993	0.3	0.3	0.34	0.38	
646456.063	3880474	239.559998	0.301330066	0.301330066	0.342140037	0.380442931	
646760.094	3880474	234.119995	0.284656959	0.284656959	0.315274245	0.374887387	
647064.156	3880474	228.410004	0.226129134	0.226129134	0.220985716	0.355376443	
647368.188	3880474	231.834999	0.297724492	0.297724492	0.336335526	0.379241497	
647672.219	3880474	216.470001	0.300664202	0.300664202	0.341070932	0.38022069	
647976.25	3880474	218.459999	0.299962508	0.299962508	0.340074985	0.379962508	
648280.281	3880474	220.07	0.299940704	0.299940704	0.34012011	0.379940704	
648584.344	3880474	224.525002	0.299990738	0.299990738	0.340019236	0.379990738	
648888.375	3880474	229.315002	0.3	0.3	0.34	0.38	
649192.406	3880474	233.190002	0.3	0.3	0.34	0.38	
649496.469	3880474	232.820007	0.3	0.3	0.34	0.38	
649800.5	3880474	207.619995	0.3	0.3	0.34	0.38	
650104.531	3880474	177.630005	0.3	0.3	0.34	0.38	
650408.594	3880474	166.419998	0.3	0.3	0.34	0.38	
650712.625	3880474	167.240005	0.3	0.3	0.34	0.38	
651016.656	3880474	175.25	0.3	0.3	0.34	0.38	
651320.719	3880474	164.970001	0.3	0.3	0.34	0.38	
651624.75	3880474	147.034996	0.3	0.3	0.34	0.38	
651928.875	3880474	116.687496	0.3	0.3	0.34	0.38	
646152.031	3880095.5	246.739998	0.3	0.3	0.34	0.38	
646456.063	3880095.5	252.809998	0.300171426	0.300171426	0.340275672	0.380056756	
646760.094	3880095.5	243.130005	0.300255107	0.300255107	0.340406421	0.380085192	
647064.156	3880095.5	241.169998	0.298410059	0.298410059	0.337434964	0.37946985	
647368.188	3880095.5	246.004997	0.2992762	0.2992762	0.338833585	0.379758733	
647672.219	3880095.5	240.875	0.300113627	0.300113627	0.340183066	0.380037876	
647976.25	3880095.5	226.014999	0.3	0.3	0.34	0.38	
648280.281	3880095.5	227.105003	0.3	0.3	0.34	0.38	
648584.344	3880095.5	228.57	0.3	0.3	0.34	0.38	
648888.375	3880095.5	230.574997	0.3	0.3	0.34	0.38	
649192.406	3880095.5	233.620003	0.3	0.3	0.34	0.38	
649496.469	3880095.5	236.900002	0.3	0.3	0.34	0.38	
649800.5	3880095.5	242.360001	0.3	0.3	0.34	0.38	
650104.531	3880095.5	197.479996	0.3	0.3	0.34	0.38	
650408.594	3880095.5	181.889999	0.3	0.3	0.34	0.38	
650712.625	3880095.5	175.309998	0.3	0.3	0.34	0.38	
651016.656	3880095.5	176.710007	0.3	0.3	0.34	0.38	
651320.719	3880095.5	171.704994	0.3	0.3	0.34	0.38	
651624.75	3880095.5	157.739998	0.3	0.3	0.34	0.38	
651928.875	3880095.5	126.411503	0.3	0.3	0.34	0.38	
646152.031	3879717	263.650002	0.3	0.3	0.34	0.38	
646456.063	3879717	267.559998	0.3	0.3	0.34	0.38	
646760.094	3879717	268.450012	0.3	0.3	0.34	0.38	
647064.156	3879717	256.309998	0.3	0.3	0.34	0.38	
647368.188	3879717	256.320007	0.3	0.3	0.34	0.38	
647672.219	3879717	252.845001	0.3	0.3	0.34	0.38	
647976.25	3879717	254.660004	0.3	0.3	0.34	0.38	
648280.281	3879717	254.445007	0.3	0.3	0.34	0.38	
648584.344	3879717	233.425003	0.3	0.3	0.34	0.38	
648888.375	3879717	234.439995	0.3	0.3	0.34	0.38	
649192.406	3879717	236.440002	0.3	0.3	0.34	0.38	
649496.469	3879717	240	0.3	0.3	0.34	0.38	
649800.5	3879717	242.644997	0.3	0.3	0.34	0.38	
650104.531	3879717	246.149994	0.3	0.3	0.34	0.38	
650408.594	3879717	249.779999	0.3	0.3	0.34	0.38	
650712.625	3879717	191.240005	0.3	0.3	0.34	0.38	
651016.656	3879717	176.820007	0.3	0.3	0.34	0.38	
651320.719	3879717	175.960007	0.3	0.3	0.34	0.38	
651624.75	3879717	182.455002	0.3	0.3	0.34	0.38	
651928.875	3879717	143.661499	0.3	0.3	0.34	0.38	
646152.031	3879338.5	278.405006	0.3	0.3	0.34	0.38	
646456.063	3879338.5	293.644989	0.3	0.3	0.34	0.38	
646760.094	3879338.5	283.949997	0.3	0.3	0.34	0.38	
647064.156	3879338.5	278.674988	0.3	0.3	0.34	0.38	
647368.188	3879338.5	274.269989	0.3	0.3	0.34	0.38	
647672.219	3879338.5	271.830002	0.3	0.3	0.34	0.38	
647976.25	3879338.5	268.764999	0.3	0.3	0.34	0.38	
648280.281	3879338.5	264.340012	0.3	0.3	0.34	0.38	
648584.344	3879338.5	259.409996	0.3	0.3	0.34	0.38	
648888.375	3879338.5	255.769997	0.3	0.3	0.34	0.38	
649192.406	3879338.5	243.059998	0.3	0.3	0.34	0.38	
649496.469	3879338.5	242.975006	0.3	0.3	0.34	0.38	
649800.5	3879338.5	244.435005	0.3	0.3	0.34	0.38	
650104.531	3879338.5	247.095001	0.3	0.3	0.34	0.38	
650408.594	3879338.5	248.509995	0.3	0.3	0.34	0.38	
650712.625	3879338.5	250.200005	0.3	0.3	0.34	0.38	
651016.656	3879338.5	192.160004	0.3	0.3	0.34	0.38	
651320.719	3879338.5	186.009995	0.3	0.3	0.34	0.38	
651624.75	3879338.5	207.375	0.3	0.3	0.34	0.38	
651928.875	3879338.5	189.410004	0.3	0.3	0.34	0.38	
646152.031	3878959.88	288.914993	0.3	0.3	0.34	0.38	
646456.063	3878959.88	303.324997	0.3	0.3	0.34	0.38	
646760.094	3878959.88	296.949997	0.3	0.3	0.34	0.38	
647064.156	3878959.88	293.714996	0.3	0.3	0.34	0.38	
647368.188	3878959.88	288.964996	0.3	0.3	0.34	0.38	
647672.219	3878959.88	284.964996	0.3	0.3	0.34	0.38	
647976.25	3878959.88	278.850006	0.3	0.3	0.34	0.38	
648280.281	3878959.88	271.23999	0.3	0.3	0.34	0.38	
648584.344	3878959.88	265.009995	0.3	0.3	0.34	0.38	
648888.375	3878959.88	259.850006	0.3	0.3	0.34	0.38	
649192.406	3878959.88	255.869995	0.3	0.3	0.34	0.38	
649496.469	3878959.88	246.864998	0.3	0.3	0.34	0.38	
649800.5	3878959.88	246.404999	0.3	0.3	0.34	0.38	
650104.531	3878959.88	247.095001	0.3	0.3	0.34	0.38	
650408.594	3878959.88	249.800003	0.3	0.3	0.34	0.38	
650712.625	3878959.88	254.409996	0.3	0.3	0.34	0.38	
651016.656	3878959.88	219.75	0.3	0.3	0.34	0.38	
651320.719	3878959.88	188.75	0.3	0.3	0.34	0.38	
651624.75	3878959.88	215.990005	0.3	0.3	0.34	0.38	
651928.875	3878959.88	199.394997	0.3	0.3	0.34	0.38	
646152.031	3878581.25	284.395004	0.3	0.3	0.34	0.38	
646456.063	3878581.25	295.910004	0.3	0.3	0.34	0.38	
646760.094	3878581.25	297.940002	0.3	0.3	0.34	0.38	
647064.156	3878581.25	295.809998	0.3	0.3	0.34	0.38	
647368.188	3878581.25	290.209991	0.3	0.3	0.34	0.38	
647672.219	3878581.25	281.820007	0.3	0.3	0.34	0.38	
647976.25	3878581.25	277.480011	0.3	0.3	0.34	0.38	
648280.281	3878581.25	269.709991	0.3	0.3	0.34	0.38	
648584.344	3878581.25	263.779999	0.3	0.3	0.34	0.38	
648888.375	3878581.25	261.910004	0.3	0.3	0.34	0.38	
649192.406	3878581.25	262.470001	0.3	0.3	0.34	0.38	
649496.469	3878581.25	264.179993	0.3	0.3	0.34	0.38	
649800.5	3878581.25	253.485001	0.3	0.3	0.34	0.38	
650104.531	3878581.25	253.215004	0.3	0.3	0.34	0.38	
650408.594	3878581.25	253.865005	0.3	0.3	0.34	0.38	
650712.625	3878581.25	255.720001	0.3	0.3	0.34	0.38	
651016.656	3878581.25	249.284996	0.3	0.3	0.34	0.38	
651320.719	3878581.25	196.949997	0.3	0.3	0.34	0.38	
651624.75	3878581.25	194.479996	0.3	0.3	0.34	0.38	
651928.875	3878581.25	189.404999	0.3	0.3	0.34	0.38	
646152.031	3878202.75	282.544998	0.3	0.3	0.34	0.38	
646456.063	3878202.75	286.950012	0.3	0.3	0.34	0.38	
646760.094	3878202.75	290.609985	0.3	0.3	0.34	0.38	
647064.156	3878202.75	287.100006	0.3	0.3	0.34	0.38	
647368.188	3878202.75	290.609985	0.3	0.3	0.34	0.38	
647672.219	3878202.75	283.190002	0.3	0.3	0.34	0.38	
647976.25	3878202.75	272.399994	0.3	0.3	0.34	0.38	
648280.281	3878202.75	269.059998	0.3	0.3	0.34	0.38	
648584.344	3878202.75	272.980011	0.3	0.3	0.34	0.38	
648888.375	3878202.75	270.26001	0.3	0.3	0.34	0.38	
649192.406	3878202.75	270.730011	0.3	0.3	0.34	0.38	
649496.469	3878202.75	268.12999	0.3	0.3	0.34	0.38	
649800.5	3878202.75	258.264999	0.3	0.3	0.34	0.38	
650104.531	3878202.75	257.019997	0.3	0.3	0.34	0.38	
650408.594	3878202.75	258.239998	0.3	0.3	0.34	0.38	
650712.625	3878202.75	261.290009	0.3	0.3	0.34	0.38	
651016.656	3878202.75	238.169998	0.3	0.3	0.34	0.38	
651320.719	3878202.75	205.179993	0.3	0.3	0.34	0.38	
651624.75	3878202.75	189.009995	0.3	0.3	0.34	0.38	
651928.875	3878202.75	195.899994	0.3	0.3	0.34	0.38	
646152.031	3877824.25	276.410004	0.3	0.3	0.34	0.38	
646456.063	3877824.25	277.170013	0.3	0.3	0.34	0.38	
646760.094	3877824.25	281.25	0.3	0.3	0.34	0.38	
647064.156	3877824.25	286.98999	0.3	0.3	0.34	0.38	
647368.188	3877824.25	288.940002	0.3	0.3	0.34	0.38	
647672.219	3877824.25	282.049988	0.3	0.3	0.34	0.38	
647976.25	3877824.25	280	0.3	0.3	0.34	0.38	
648280.281	3877824.25	277.410004	0.3	0.3	0.34	0.38	
648584.344	3877824.25	275.480011	0.3	0.3	0.34	0.38	
648888.375	3877824.25	274.730011	0.3	0.3	0.34	0.38	
649192.406	3877824.25	272.410004	0.3	0.3	0.34	0.38	
649496.469	3877824.25	270.019989	0.3	0.3	0.34	0.38	
649800.5	3877824.25	262.284996	0.3	0.3	0.34	0.38	
650104.531	3877824.25	261.439995	0.3	0.3	0.34	0.38	
650408.594	3877824.25	262.215004	0.3	0.3	0.34	0.38	
650712.625	3877824.25	262.445007	0.3	0.3	0.34	0.38	
651016.656	3877824.25	250.449997	0.3	0.3	0.34	0.38	
651320.719	3877824.25	227.779999	0.3	0.3	0.34	0.38	
651624.75	3877824.25	198.990005	0.3	0.3	0.34	0.38	
651928.875	3877824.25	196.610001	0.3	0.3	0.34	0.38	
646152.031	3877445.75	271.399994	0.3	0.3	0.34	0.38	
646456.063	3877445.75	275.820007	0.3	0.3	0.34	0.38	
646760.094	3877445.75	286.149994	0.3	0.3	0.34	0.38	
647064.156	3877445.75	291.950012	0.3	0.3	0.34	0.38	
647368.188	3877445.75	293.350006	0.3	0.3	0.34	0.38	
647672.219	3877445.75	290.790009	0.3	0.3	0.34	0.38	
647976.25	3877445.75	288.420013	0.3	0.3	0.34	0.38	
648280.281	3877445.75	285.019989	0.3	0.3	0.34	0.38	
648584.344	3877445.75	281.160004	0.3	0.3	0.34	0.38	
648888.375	3877445.75	275.920013	0.3	0.3	0.34	0.38	
649192.406	3877445.75	274.320007	0.3	0.3	0.34	0.38	
649496.469	3877445.75	275.059998	0.3	0.3	0.34	0.38	
649800.5	3877445.75	266.565002	0.3	0.3	0.34	0.38	
650104.531	3877445.75	265.415009	0.3	0.3	0.34	0.38	
650408.594	3877445.75	265.860001	0.3	0.3	0.34	0.38	
650712.625	3877445.75	265.709991	0.3	0.3	0.34	0.38	
651016.656	3877445.75	269.48999	0.3	0.3	0.34	0.38	
651320.719	3877445.75	238.039993	0.3	0.3	0.34	0.38	
651624.75	3877445.75	207.729996	0.3	0.3	0.34	0.38	
651928.875	3877445.75	200.570007	0.3	0.3	0.34	0.38	
646152.031	3877067.13	270.390015	0.3	0.3	0.34	0.38	
646456.063	3877067.13	277.519989	0.3	0.3	0.34	0.38	
646760.094	3877067.13	284.950012	0.3	0.3	0.34	0.38	
647064.156	3877067.13	292.059998	0.3	0.3	0.34	0.38	
647368.188	3877067.13	297.369995	0.3	0.3	0.34	0.38	
647672.219	3877067.13	296.899994	0.3	0.3	0.34	0.38	
647976.25	3877067.13	293.660004	0.3	0.3	0.34	0.38	
648280.281	3877067.13	288.459991	0.3	0.3	0.34	0.38	
648584.344	3877067.13	285.320007	0.3	0.3	0.34	0.38	
648888.375	3877067.13	279.970001	0.3	0.3	0.34	0.38	
649192.406	3877067.13	279.600006	0.3	0.3	0.34	0.38	
649496.469	3877067.13	280.395004	0.3	0.3	0.34	0.38	
649800.5	3877067.13	268.849991	0.3	0.3	0.34	0.38	
650104.531	3877067.13	266.884995	0.3	0.3	0.34	0.38	
650408.594	3877067.13	267.720001	0.3	0.3	0.34	0.38	
650712.625	3877067.13	268.299988	0.3	0.3	0.34	0.38	
651016.656	3877067.13	271.830002	0.3	0.3	0.34	0.38	
651320.719	3877067.13	266.339996	0.3	0.3	0.34	0.38	
651624.75	3877067.13	231.360001	0.3	0.3	0.34	0.38	
651928.875	3877067.13	217.960007	0.3	0.3	0.34	0.38	
646152.031	3876688.5	267.100006	0.3	0.3	0.34	0.38	
646456.063	3876688.5	273.089996	0.3	0.3	0.34	0.38	
646760.094	3876688.5	280.950012	0.3	0.3	0.34	0.38	
647064.156	3876688.5	285.98999	0.3	0.3	0.34	0.38	
647368.188	3876688.5	296.279999	0.3	0.3	0.34	0.38	
647672.219	3876688.5	294.98999	0.3	0.3	0.34	0.38	
647976.25	3876688.5	289.600006	0.3	0.3	0.34	0.38	
648280.281	3876688.5	289.109985	0.3	0.3	0.34	0.38	
648584.344	3876688.5	284.809998	0.3	0.3	0.34	0.38	
648888.375	3876688.5	284.890015	0.3	0.3	0.34	0.38	
649192.406	3876688.5	287.390015	0.3	0.3	0.34	0.38	
649496.469	3876688.5	284.964996	0.3	0.3	0.34	0.38	
649800.5	3876688.5	270.744995	0.3	0.3	0.34	0.38	
650104.531	3876688.5	268.410004	0.3	0.3	0.34	0.38	
650408.594	3876688.5	270.125	0.3	0.3	0.34	0.38	
650712.625	3876688.5	269.360001	0.3	0.3	0.34	0.38	
651016.656	3876688.5	273.585007	0.3	0.3	0.34	0.38	
651320.719	3876688.5	265.26001	0.3	0.3	0.34	0.38	
651624.75	3876688.5	241.490005	0.3	0.3	0.34	0.38	
651928.875	3876688.5	227.029999	0.3	0.3	0.34	0.38	
646152.031	3876310	260.339996	0.3	0.3	0.34	0.38	
646456.063	3876310	269.380005	0.3	0.3	0.34	0.38	
646760.094	3876310	273.790009	0.3	0.3	0.34	0.38	
647064.156	3876310	278.5	0.3	0.3	0.34	0.38	
647368.188	3876310	281.339996	0.3	0.3	0.34	0.38	
647672.219	3876310	282.429993	0.3	0.3	0.34	0.38	
647976.25	3876310	284.700012	0.3	0.3	0.34	0.38	
648280.281	3876310	288.420013	0.300320215	0.300320215	0.340514546	0.380106596	
648584.344	3876310	286.899994	0.301083214	0.301083214	0.341741632	0.380359256	
648888.375	3876310	284.140015	0.30163519	0.30163519	0.342637298	0.380564725	
649192.406	3876310	284.914993	0.301298171	0.301298171	0.342098096	0.380511747	
649496.469	3876310	284.105011	0.302477109	0.302477109	0.343990401	0.38082562	
649800.5	3876310	278.639999	0.301326458	0.301326458	0.342141636	0.380443406	
650104.531	3876310	276.309998	0.301053449	0.301053449	0.341692963	0.380347816	
650408.594	3876310	276.759995	0.300492019	0.300492019	0.340794808	0.380165055	
650712.625	3876310	278.360001	0.300006047	0.300006047	0.340009694	0.380002001	
651016.656	3876310	280.090012	0.3	0.3	0.34	0.38	
651320.719	3876310	278.580002	0.3	0.3	0.34	0.38	
651624.75	3876310	249.080002	0.3	0.3	0.34	0.38	
651928.875	3876310	227.020004	0.3	0.3	0.34	0.38	
646152.031	3875931.5	265.220001	0.3	0.3	0.34	0.38	
646456.063	3875931.5	268.049988	0.3	0.3	0.34	0.38	
646760.094	3875931.5	269.519989	0.3	0.3	0.34	0.38	
647064.156	3875931.5	269.75	0.3	0.3	0.34	0.38	
647368.188	3875931.5	274.170013	0.3	0.3	0.34	0.38	
647672.219	3875931.5	278.859985	0.3	0.3	0.34	0.38	
647976.25	3875931.5	285.959991	0.3	0.3	0.34	0.38	
648280.281	3875931.5	289.779999	0.301462438	0.301462438	0.342350966	0.380486476	
648584.344	3875931.5	291.130005	0.290130953	0.290130953	0.324102489	0.376711084	
648888.375	3875931.5	291.480011	0.239102646	0.239102646	0.241885083	0.359736563	
649192.406	3875931.5	291.115005	0.285780449	0.285780449	0.317094319	0.375601893	
649496.469	3875931.5	289.169998	0.225760068	0.225760068	0.220393534	0.355250023	
649800.5	3875931.5	284.029999	0.220361353	0.220361353	0.211698037	0.353454198	
650104.531	3875931.5	281.889999	0.231031339	0.231031339	0.228878217	0.357009605	
650408.594	3875931.5	282.334991	0.29524484	0.29524484	0.332341693	0.378412655	
650712.625	3875931.5	282.175003	0.300055849	0.300055849	0.340089717	0.380018564	
651016.656	3875931.5	283.940002	0.3	0.3	0.34	0.38	
651320.719	3875931.5	266.040009	0.3	0.3	0.34	0.38	
651624.75	3875931.5	245.820007	0.3	0.3	0.34	0.38	
651928.875	3875931.5	263.649994	0.3	0.3	0.34	0.38	
646152.031	3875553	268.630005	0.3	0.3	0.34	0.38	
646456.063	3875553	270.48999	0.3	0.3	0.34	0.38	
646760.094	3875553	275.519989	0.3	0.3	0.34	0.38	
647064.156	3875553	275.98999	0.3	0.3	0.34	0.38	
647368.188	3875553	277.890015	0.3	0.3	0.34	0.38	
647672.219	3875553	284.140015	0.3	0.3	0.34	0.38	
647976.25	3875553	289.549988	0.301220031	0.301220031	0.341968552	0.380406677	
648280.281	3875553	294.170013	0.287133079	0.287133079	0.319271053	0.375709779	
648584.344	3875553	296.610001	0.207284032	0.207284032	0.190622534	0.34942364	
648888.375	3875553	296.899994	0.142730896	0.142730896	0.0866228247	0.323613967	
649192.406	3875553	295.5	0.193376233	0.193376233	0.168222902	0.326101445	
649496.469	3875553	293.290009	0.140514387	0.140514387	0.0830498269	0.325268343	
649800.5	3875553	290.169998	0.200529092	0.200529092	0.17974442	0.346999089	
650104.531	3875553	287.029999	0.217596637	0.217596637	0.207241165	0.352531117	
650408.594	3875553	288.014999	0.292577297	0.292577297	0.328043375	0.377523444	
650712.625	3875553	286.345001	0.300056459	0.300056459	0.340090901	0.380018875	
651016.656	3875553	286.759995	0.3	0.3	0.34	0.38	
651320.719	3875553	287.659988	0.3	0.3	0.34	0.38	
651624.75	3875553	270.690002	0.3	0.3	0.34	0.38	
651928.875	3875553	275.399994	0.3	0.3	0.34	0.38	
646152.031	3875174.38	272.140015	0.3	0.3	0.34	0.38	
646456.063	3875174.38	269.854996	0.3	0.3	0.34	0.38	
646760.094	3875174.38	281.459991	0.3	0.3	0.34	0.38	
647064.156	3875174.38	282.220001	0.3	0.3	0.34	0.38	
647368.188	3875174.38	286.970001	0.3	0.3	0.34	0.38	
647672.219	3875174.38	292.019989	0.3	0.3	0.34	0.38	
