Layer 2
X	Y	Z	Kx	Ky	Kz	
651320.719	3880852.63	165.880001	0.0001	0.0001	1E-11	
651624.75	3880852.63	152.333	0.0001	0.0001	1E-11	
651928.875	3880852.63	112.807052	0.0001	0.0001	1E-11	
646152.031	3880474	226.929993	0.0001	0.0001	1E-11	
646456.063	3880474	239.559998	0.0001	0.0001	1E-11	
646760.094	3880474	234.119995	0.0001	0.0001	1E-11	
647064.156	3880474	228.410004	0.0001	0.0001	1E-11	
647368.188	3880474	231.834999	0.0001	0.0001	1E-11	
647672.219	3880474	216.470001	0.0001	0.0001	1E-11	
647976.25	3880474	218.459999	0.0001	0.0001	1E-11	
648280.281	3880474	220.07	0.0001	0.0001	1E-11	
648584.344	3880474	224.525002	0.0001	0.0001	1E-11	
648888.375	3880474	229.315002	0.0001	0.0001	1E-11	
649192.406	3880474	233.190002	0.0001	0.0001	1E-11	
649496.469	3880474	232.820007	0.0001	0.0001	1E-11	
649800.5	3880474	207.619995	0.0001	0.0001	1E-11	
650104.531	3880474	177.630005	0.0001	0.0001	1E-11	
650408.594	3880474	166.419998	0.0001	0.0001	1E-11	
650712.625	3880474	167.240005	0.0001	0.0001	1E-11	
651016.656	3880474	175.25	0.0001	0.0001	1E-11	
651320.719	3880474	164.970001	0.0001	0.0001	1E-11	
651624.75	3880474	147.034996	0.0001	0.0001	1E-11	
651928.875	3880474	116.687496	0.0001	0.0001	1E-11	
646152.031	3880095.5	246.739998	0.0001	0.0001	1E-11	
646456.063	3880095.5	252.809998	0.0001	0.0001	1E-11	
646760.094	3880095.5	243.130005	0.0001	0.0001	1E-11	
647064.156	3880095.5	241.169998	0.0001	0.0001	1E-11	
647368.188	3880095.5	246.004997	0.0001	0.0001	1E-11	
647672.219	3880095.5	240.875	0.0001	0.0001	1E-11	
647976.25	3880095.5	226.014999	0.0001	0.0001	1E-11	
648280.281	3880095.5	227.105003	0.0001	0.0001	1E-11	
648584.344	3880095.5	228.57	0.0001	0.0001	1E-11	
648888.375	3880095.5	230.574997	0.0001	0.0001	1E-11	
649192.406	3880095.5	233.620003	0.0001	0.0001	1E-11	
649496.469	3880095.5	236.900002	0.0001	0.0001	1E-11	
649800.5	3880095.5	242.360001	0.0001	0.0001	1E-11	
650104.531	3880095.5	197.479996	0.0001	0.0001	1E-11	
650408.594	3880095.5	181.889999	0.0001	0.0001	1E-11	
650712.625	3880095.5	175.309998	0.0001	0.0001	1E-11	
651016.656	3880095.5	176.710007	0.0001	0.0001	1E-11	
651320.719	3880095.5	171.704994	0.0001	0.0001	1E-11	
651624.75	3880095.5	157.739998	0.0001	0.0001	1E-11	
651928.875	3880095.5	126.411503	0.0001	0.0001	1E-11	
646152.031	3879717	263.650002	0.0001	0.0001	1E-11	
646456.063	3879717	267.559998	0.0001	0.0001	1E-11	
646760.094	3879717	268.450012	0.0001	0.0001	1E-11	
647064.156	3879717	256.309998	0.0001	0.0001	1E-11	
647368.188	3879717	256.320007	0.0001	0.0001	1E-11	
647672.219	3879717	252.845001	0.0001	0.0001	1E-11	
647976.25	3879717	254.660004	0.0001	0.0001	1E-11	
648280.281	3879717	254.445007	0.0001	0.0001	1E-11	
648584.344	3879717	233.425003	0.0001	0.0001	1E-11	
648888.375	3879717	234.439995	0.0001	0.0001	1E-11	
649192.406	3879717	236.440002	0.0001	0.0001	1E-11	
649496.469	3879717	240	0.0001	0.0001	1E-11	
649800.5	3879717	242.644997	0.0001	0.0001	1E-11	
650104.531	3879717	246.149994	0.0001	0.0001	1E-11	
650408.594	3879717	249.779999	0.0001	0.0001	1E-11	
650712.625	3879717	191.240005	0.0001	0.0001	1E-11	
651016.656	3879717	176.820007	0.0001	0.0001	1E-11	
651320.719	3879717	175.960007	0.0001	0.0001	1E-11	
651624.75	3879717	182.455002	0.0001	0.0001	1E-11	
651928.875	3879717	143.661499	0.0001	0.0001	1E-11	
646152.031	3879338.5	278.405006	0.0001	0.0001	1E-11	
646456.063	3879338.5	293.644989	0.0001	0.0001	1E-11	
646760.094	3879338.5	283.949997	0.0001	0.0001	1E-11	
647064.156	3879338.5	278.674988	0.0001	0.0001	1E-11	
647368.188	3879338.5	274.269989	0.0001	0.0001	1E-11	
647672.219	3879338.5	271.830002	0.0001	0.0001	1E-11	
647976.25	3879338.5	268.764999	0.0001	0.0001	1E-11	
648280.281	3879338.5	264.340012	0.0001	0.0001	1E-11	
648584.344	3879338.5	259.409996	0.0001	0.0001	1E-11	
648888.375	3879338.5	255.769997	0.0001	0.0001	1E-11	
649192.406	3879338.5	243.059998	0.0001	0.0001	1E-11	
649496.469	3879338.5	242.975006	0.0001	0.0001	1E-11	
649800.5	3879338.5	244.435005	0.0001	0.0001	1E-11	
650104.531	3879338.5	247.095001	0.0001	0.0001	1E-11	
650408.594	3879338.5	248.509995	0.0001	0.0001	1E-11	
650712.625	3879338.5	250.200005	0.0001	0.0001	1E-11	
651016.656	3879338.5	192.160004	0.0001	0.0001	1E-11	
651320.719	3879338.5	186.009995	0.0001	0.0001	1E-11	
651624.75	3879338.5	207.375	0.0001	0.0001	1E-11	
651928.875	3879338.5	189.410004	0.0001	0.0001	1E-11	
646152.031	3878959.88	288.914993	0.0001	0.0001	1E-11	
646456.063	3878959.88	303.324997	0.0001	0.0001	1E-11	
646760.094	3878959.88	296.949997	0.0001	0.0001	1E-11	
647064.156	3878959.88	293.714996	0.0001	0.0001	1E-11	
647368.188	3878959.88	288.964996	0.0001	0.0001	1E-11	
647672.219	3878959.88	284.964996	0.0001	0.0001	1E-11	
647976.25	3878959.88	278.850006	0.0001	0.0001	1E-11	
648280.281	3878959.88	271.23999	0.0001	0.0001	1E-11	
648584.344	3878959.88	265.009995	0.0001	0.0001	1E-11	
648888.375	3878959.88	259.850006	0.0001	0.0001	1E-11	
649192.406	3878959.88	255.869995	0.0001	0.0001	1E-11	
649496.469	3878959.88	246.864998	0.0001	0.0001	1E-11	
649800.5	3878959.88	246.404999	0.0001	0.0001	1E-11	
650104.531	3878959.88	247.095001	0.0001	0.0001	1E-11	
650408.594	3878959.88	249.800003	0.0001	0.0001	1E-11	
650712.625	3878959.88	254.409996	0.0001	0.0001	1E-11	
651016.656	3878959.88	219.75	0.0001	0.0001	1E-11	
651320.719	3878959.88	188.75	0.0001	0.0001	1E-11	
651624.75	3878959.88	215.990005	0.0001	0.0001	1E-11	
651928.875	3878959.88	199.394997	0.0001	0.0001	1E-11	
646152.031	3878581.25	284.395004	0.0001	0.0001	1E-11	
646456.063	3878581.25	295.910004	0.0001	0.0001	1E-11	
646760.094	3878581.25	297.940002	0.0001	0.0001	1E-11	
647064.156	3878581.25	295.809998	0.0001	0.0001	1E-11	
647368.188	3878581.25	290.209991	0.0001	0.0001	1E-11	
647672.219	3878581.25	281.820007	0.0001	0.0001	1E-11	
647976.25	3878581.25	277.480011	0.0001	0.0001	1E-11	
648280.281	3878581.25	269.709991	0.0001	0.0001	1E-11	
648584.344	3878581.25	263.779999	0.0001	0.0001	1E-11	
648888.375	3878581.25	261.910004	0.0001	0.0001	1E-11	
649192.406	3878581.25	262.470001	0.0001	0.0001	1E-11	
649496.469	3878581.25	264.179993	0.0001	0.0001	1E-11	
649800.5	3878581.25	253.485001	0.0001	0.0001	1E-11	
650104.531	3878581.25	253.215004	0.0001	0.0001	1E-11	
650408.594	3878581.25	253.865005	0.0001	0.0001	1E-11	
650712.625	3878581.25	255.720001	0.0001	0.0001	1E-11	
651016.656	3878581.25	249.284996	0.0001	0.0001	1E-11	
651320.719	3878581.25	196.949997	0.0001	0.0001	1E-11	
651624.75	3878581.25	194.479996	0.0001	0.0001	1E-11	
651928.875	3878581.25	189.404999	0.0001	0.0001	1E-11	
646152.031	3878202.75	282.544998	0.0001	0.0001	1E-11	
646456.063	3878202.75	286.950012	0.0001	0.0001	1E-11	
646760.094	3878202.75	290.609985	0.0001	0.0001	1E-11	
647064.156	3878202.75	287.100006	0.0001	0.0001	1E-11	
647368.188	3878202.75	290.609985	0.0001	0.0001	1E-11	
647672.219	3878202.75	283.190002	0.0001	0.0001	1E-11	
647976.25	3878202.75	272.399994	0.0001	0.0001	1E-11	
648280.281	3878202.75	269.059998	0.0001	0.0001	1E-11	
648584.344	3878202.75	272.980011	0.0001	0.0001	1E-11	
648888.375	3878202.75	270.26001	0.0001	0.0001	1E-11	
649192.406	3878202.75	270.730011	0.0001	0.0001	1E-11	
649496.469	3878202.75	268.12999	0.0001	0.0001	1E-11	
649800.5	3878202.75	258.264999	0.0001	0.0001	1E-11	
650104.531	3878202.75	257.019997	0.0001	0.0001	1E-11	
650408.594	3878202.75	258.239998	0.0001	0.0001	1E-11	
650712.625	3878202.75	261.290009	0.0001	0.0001	1E-11	
651016.656	3878202.75	238.169998	0.0001	0.0001	1E-11	
651320.719	3878202.75	205.179993	0.0001	0.0001	1E-11	
651624.75	3878202.75	189.009995	0.0001	0.0001	1E-11	
651928.875	3878202.75	195.899994	0.0001	0.0001	1E-11	
646152.031	3877824.25	276.410004	0.0001	0.0001	1E-11	
646456.063	3877824.25	277.170013	0.0001	0.0001	1E-11	
646760.094	3877824.25	281.25	0.0001	0.0001	1E-11	
647064.156	3877824.25	286.98999	0.0001	0.0001	1E-11	
647368.188	3877824.25	288.940002	0.0001	0.0001	1E-11	
647672.219	3877824.25	282.049988	0.0001	0.0001	1E-11	
647976.25	3877824.25	280	0.0001	0.0001	1E-11	
648280.281	3877824.25	277.410004	0.0001	0.0001	1E-11	
648584.344	3877824.25	275.480011	0.0001	0.0001	1E-11	
648888.375	3877824.25	274.730011	0.0001	0.0001	1E-11	
649192.406	3877824.25	272.410004	0.0001	0.0001	1E-11	
649496.469	3877824.25	270.019989	0.0001	0.0001	1E-11	
649800.5	3877824.25	262.284996	0.0001	0.0001	1E-11	
650104.531	3877824.25	261.439995	0.0001	0.0001	1E-11	
650408.594	3877824.25	262.215004	0.0001	0.0001	1E-11	
650712.625	3877824.25	262.445007	0.0001	0.0001	1E-11	
651016.656	3877824.25	250.449997	0.0001	0.0001	1E-11	
651320.719	3877824.25	227.779999	0.0001	0.0001	1E-11	
651624.75	3877824.25	198.990005	0.0001	0.0001	1E-11	
651928.875	3877824.25	196.610001	0.0001	0.0001	1E-11	
646152.031	3877445.75	271.399994	0.0001	0.0001	1E-11	
646456.063	3877445.75	275.820007	0.0001	0.0001	1E-11	
646760.094	3877445.75	286.149994	0.0001	0.0001	1E-11	
647064.156	3877445.75	291.950012	0.0001	0.0001	1E-11	
647368.188	3877445.75	293.350006	0.0001	0.0001	1E-11	
647672.219	3877445.75	290.790009	0.0001	0.0001	1E-11	
647976.25	3877445.75	288.420013	0.0001	0.0001	1E-11	
648280.281	3877445.75	285.019989	0.0001	0.0001	1E-11	
648584.344	3877445.75	281.160004	0.0001	0.0001	1E-11	
648888.375	3877445.75	275.920013	0.0001	0.0001	1E-11	
649192.406	3877445.75	274.320007	0.0001	0.0001	1E-11	
649496.469	3877445.75	275.059998	0.0001	0.0001	1E-11	
649800.5	3877445.75	266.565002	0.0001	0.0001	1E-11	
650104.531	3877445.75	265.415009	0.0001	0.0001	1E-11	
650408.594	3877445.75	265.860001	0.0001	0.0001	1E-11	
650712.625	3877445.75	265.709991	0.0001	0.0001	1E-11	
651016.656	3877445.75	269.48999	0.0001	0.0001	1E-11	
651320.719	3877445.75	238.039993	0.0001	0.0001	1E-11	
651624.75	3877445.75	207.729996	0.0001	0.0001	1E-11	
651928.875	3877445.75	200.570007	0.0001	0.0001	1E-11	
646152.031	3877067.13	270.390015	0.0001	0.0001	1E-11	
646456.063	3877067.13	277.519989	0.0001	0.0001	1E-11	
646760.094	3877067.13	284.950012	0.0001	0.0001	1E-11	
647064.156	3877067.13	292.059998	0.0001	0.0001	1E-11	
647368.188	3877067.13	297.369995	0.0001	0.0001	1E-11	
647672.219	3877067.13	296.899994	0.0001	0.0001	1E-11	
647976.25	3877067.13	293.660004	0.0001	0.0001	1E-11	
648280.281	3877067.13	288.459991	0.0001	0.0001	1E-11	
648584.344	3877067.13	285.320007	0.0001	0.0001	1E-11	
648888.375	3877067.13	279.970001	0.0001	0.0001	1E-11	
649192.406	3877067.13	279.600006	0.0001	0.0001	1E-11	
649496.469	3877067.13	280.395004	0.0001	0.0001	1E-11	
649800.5	3877067.13	268.849991	0.0001	0.0001	1E-11	
650104.531	3877067.13	266.884995	0.0001	0.0001	1E-11	
650408.594	3877067.13	267.720001	0.0001	0.0001	1E-11	
650712.625	3877067.13	268.299988	0.0001	0.0001	1E-11	
651016.656	3877067.13	271.830002	0.0001	0.0001	1E-11	
651320.719	3877067.13	266.339996	0.0001	0.0001	1E-11	
651624.75	3877067.13	231.360001	0.0001	0.0001	1E-11	
651928.875	3877067.13	217.960007	0.0001	0.0001	1E-11	
646152.031	3876688.5	267.100006	0.0001	0.0001	1E-11	
646456.063	3876688.5	273.089996	0.0001	0.0001	1E-11	
646760.094	3876688.5	280.950012	0.0001	0.0001	1E-11	
647064.156	3876688.5	285.98999	0.0001	0.0001	1E-11	
647368.188	3876688.5	296.279999	0.0001	0.0001	1E-11	
647672.219	3876688.5	294.98999	0.0001	0.0001	1E-11	
647976.25	3876688.5	289.600006	0.0001	0.0001	1E-11	
648280.281	3876688.5	289.109985	0.0001	0.0001	1E-11	
648584.344	3876688.5	284.809998	0.0001	0.0001	1E-11	
648888.375	3876688.5	284.890015	0.0001	0.0001	1E-11	
649192.406	3876688.5	287.390015	0.0001	0.0001	1E-11	
649496.469	3876688.5	284.964996	0.0001	0.0001	1E-11	
649800.5	3876688.5	270.744995	0.0001	0.0001	1E-11	
650104.531	3876688.5	268.410004	0.0001	0.0001	1E-11	
650408.594	3876688.5	270.125	0.0001	0.0001	1E-11	
650712.625	3876688.5	269.360001	0.0001	0.0001	1E-11	
651016.656	3876688.5	273.585007	0.0001	0.0001	1E-11	
651320.719	3876688.5	265.26001	0.0001	0.0001	1E-11	
651624.75	3876688.5	241.490005	0.0001	0.0001	1E-11	
651928.875	3876688.5	227.029999	0.0001	0.0001	1E-11	
646152.031	3876310	260.339996	0.0001	0.0001	1E-11	
646456.063	3876310	269.380005	0.0001	0.0001	1E-11	
646760.094	3876310	273.790009	0.0001	0.0001	1E-11	
647064.156	3876310	278.5	0.0001	0.0001	1E-11	
647368.188	3876310	281.339996	0.0001	0.0001	1E-11	
647672.219	3876310	282.429993	0.0001	0.0001	1E-11	
647976.25	3876310	284.700012	0.0001	0.0001	1E-11	
648280.281	3876310	288.420013	0.0001	0.0001	1E-11	
648584.344	3876310	286.899994	0.0001	0.0001	1E-11	
648888.375	3876310	284.140015	0.0001	0.0001	1E-11	
649192.406	3876310	284.914993	0.0001	0.0001	1E-11	
649496.469	3876310	284.105011	0.0001	0.0001	1E-11	
649800.5	3876310	278.639999	0.0001	0.0001	1E-11	
650104.531	3876310	276.309998	0.0001	0.0001	1E-11	
650408.594	3876310	276.759995	0.0001	0.0001	1E-11	
650712.625	3876310	278.360001	0.0001	0.0001	1E-11	
651016.656	3876310	280.090012	0.0001	0.0001	1E-11	
651320.719	3876310	278.580002	0.0001	0.0001	1E-11	
651624.75	3876310	249.080002	0.0001	0.0001	1E-11	
651928.875	3876310	227.020004	0.0001	0.0001	1E-11	
646152.031	3875931.5	265.220001	0.0001	0.0001	1E-11	
646456.063	3875931.5	268.049988	0.0001	0.0001	1E-11	
646760.094	3875931.5	269.519989	0.0001	0.0001	1E-11	
647064.156	3875931.5	269.75	0.0001	0.0001	1E-11	
647368.188	3875931.5	274.170013	0.0001	0.0001	1E-11	
647672.219	3875931.5	278.859985	0.0001	0.0001	1E-11	
647976.25	3875931.5	285.959991	0.0001	0.0001	1E-11	
648280.281	3875931.5	289.779999	0.0001	0.0001	1E-11	
648584.344	3875931.5	291.130005	0.0001	0.0001	1E-11	
648888.375	3875931.5	291.480011	1E-5	1E-5	1E-11	
649192.406	3875931.5	291.115005	0.0001	0.0001	1E-11	
649496.469	3875931.5	289.169998	1E-5	1E-5	1E-11	
649800.5	3875931.5	284.029999	1E-5	1E-5	1E-11	
650104.531	3875931.5	281.889999	1E-5	1E-5	1E-11	
650408.594	3875931.5	282.334991	0.001	0.0001	1E-11	
650712.625	3875931.5	282.175003	0.001	0.001	1E-11	
651016.656	3875931.5	283.940002	0.001	0.001	1E-11	
651320.719	3875931.5	266.040009	0.0001	0.0001	1E-11	
651624.75	3875931.5	245.820007	0.0001	0.0001	1E-11	
651928.875	3875931.5	263.649994	0.0001	0.0001	1E-11	
646152.031	3875553	268.630005	0.0001	0.0001	1E-11	
646456.063	3875553	270.48999	0.0001	0.0001	1E-11	
646760.094	3875553	275.519989	0.0001	0.0001	1E-11	
647064.156	3875553	275.98999	0.0001	0.0001	1E-11	
647368.188	3875553	277.890015	0.0001	0.0001	1E-11	
647672.219	3875553	284.140015	0.0001	0.0001	1E-11	
647976.25	3875553	289.549988	0.0001	0.0001	1E-11	
648280.281	3875553	294.170013	0.0001	0.0001	1E-11	
648584.344	3875553	296.610001	1E-5	1E-5	1E-11	
648888.375	3875553	296.899994	1E-5	1E-5	1E-11	
649192.406	3875553	295.5	1E-6	1E-6	1E-11	
649496.469	3875553	293.290009	1E-5	1E-5	1E-11	
649800.5	3875553	290.169998	0.0001	0.0001	1E-11	
650104.531	3875553	287.029999	0.0001	0.0001	1E-11	
650408.594	3875553	288.014999	0.0001	0.0001	1E-11	
650712.625	3875553	286.345001	0.0001	0.0001	1E-11	
651016.656	3875553	286.759995	0.0001	0.0001	1E-11	
651320.719	3875553	287.659988	0.0001	0.0001	1E-11	
651624.75	3875553	270.690002	0.0001	0.0001	1E-11	
651928.875	3875553	275.399994	0.0001	0.0001	1E-11	
646152.031	3875174.38	272.140015	0.0001	0.0001	1E-11	
646456.063	3875174.38	269.854996	0.0001	0.0001	1E-11	
646760.094	3875174.38	281.459991	0.0001	0.0001	1E-11	
647064.156	3875174.38	282.220001	0.0001	0.0001	1E-11	
647368.188	3875174.38	286.970001	0.0001	0.0001	1E-11	
647672.219	3875174.38	292.019989	0.0001	0.0001	1E-11	
647976.25	3875174.38	293.820007	0.0001	0.0001	1E-11	
648280.281	3875174.38	303.5	0.0001	0.0001	1E-11	
648584.344	3875174.38	301.950012	1E-5	1E-5	1E-11	
648888.375	3875174.38	299.150009	1E-5	1E-5	1E-11	
649192.406	3875174.38	297.380005	1E-5	1E-5	1E-11	
649496.469	3875174.38	295.665009	1E-5	1E-5	1E-11	
649800.5	3875174.38	291.270004	1E-5	1E-5	1E-11	
650104.531	3875174.38	288.839996	0.0001	0.0001	1E-11	
650408.594	3875174.38	290.395004	0.0001	0.0001	1E-11	
650712.625	3875174.38	292.139999	0.0001	0.0001	1E-11	
651016.656	3875174.38	289.285004	0.0001	0.0001	1E-11	
651320.719	3875174.38	293.369995	0.0001	0.0001	1E-11	
651624.75	3875174.38	288.779999	0.0001	0.0001	1E-11	
651928.875	3875174.38	273.98999	0.0001	0.0001	1E-11	
646152.031	3874795.75	273.190002	0.0001	0.0001	1E-11	
646456.063	3874795.75	273.550003	0.0001	0.0001	1E-11	
646760.094	3874795.75	284.945007	0.0001	0.0001	1E-11	
647064.156	3874795.75	287.26001	0.0001	0.0001	1E-11	
647368.188	3874795.75	292.720001	0.0001	0.0001	1E-11	
647672.219	3874795.75	302.570007	0.0001	0.0001	1E-11	
647976.25	3874795.75	303.809998	0.0001	0.0001	1E-11	
648280.281	3874795.75	303.420013	1E-5	1E-5	1E-11	
648584.344	3874795.75	302.709991	1E-5	1E-5	1E-11	
648888.375	3874795.75	302.690002	0.0001	0.0001	1E-11	
649192.406	3874795.75	300.505005	0.0001	0.0001	1E-11	
649496.469	3874795.75	298.949997	0.0001	0.0001	1E-11	
649800.5	3874795.75	295.130005	0.0001	0.0001	1E-11	
650104.531	3874795.75	294.955002	0.0001	0.0001	1E-11	
650408.594	3874795.75	294.429993	0.0001	0.0001	1E-11	
650712.625	3874795.75	296.919998	0.0001	0.0001	1E-11	
651016.656	3874795.75	294.154999	0.0001	0.0001	1E-11	
651320.719	3874795.75	299.050003	0.0001	0.0001	1E-11	
651624.75	3874795.75	292.51001	0.0001	0.0001	1E-11	
651928.875	3874795.75	292.440002	0.0001	0.0001	1E-11	
646152.031	3874417.25	281.399994	0.0001	0.0001	1E-11	
646456.063	3874417.25	277.844986	0.0001	0.0001	1E-11	
646760.094	3874417.25	286.154999	0.0001	0.0001	1E-11	
647064.156	3874417.25	293.149994	0.0001	0.0001	1E-11	
647368.188	3874417.25	300.519989	0.0001	0.0001	1E-11	
647672.219	3874417.25	306.790009	0.0001	0.0001	1E-11	
647976.25	3874417.25	307.630005	1E-5	1E-5	1E-11	
648280.281	3874417.25	306.25	1E-5	1E-5	1E-11	
648584.344	3874417.25	304.670013	1E-5	1E-5	1E-11	
648888.375	3874417.25	303.585007	1E-5	1E-5	1E-11	
649192.406	3874417.25	302.304993	1E-5	1E-5	1E-11	
649496.469	3874417.25	300.62999	0.001	0.0001	1E-11	
649800.5	3874417.25	299.75499	0.0001	0.0001	1E-11	
650104.531	3874417.25	299.790009	0.0001	0.0001	1E-11	
650408.594	3874417.25	297.335007	0.0001	0.0001	1E-11	
650712.625	3874417.25	299.514999	0.0001	0.0001	1E-11	
651016.656	3874417.25	301.48999	0.0001	0.0001	1E-11	
651320.719	3874417.25	303.459991	0.0001	0.0001	1E-11	
651624.75	3874417.25	295.329987	0.0001	0.0001	1E-11	
651928.875	3874417.25	298.640015	0.0001	0.0001	1E-11	
646152.031	3874038.75	291.890015	0.0001	0.0001	1E-11	
646456.063	3874038.75	287.224991	0.0001	0.0001	1E-11	
646760.094	3874038.75	291.544998	0.0001	0.0001	1E-11	
647064.156	3874038.75	294.720001	0.0001	0.0001	1E-11	
647368.188	3874038.75	306.329987	0.0001	0.0001	1E-11	
647672.219	3874038.75	313.890015	0.0001	0.0001	1E-11	
647976.25	3874038.75	312.899994	1E-5	1E-5	1E-11	
648280.281	3874038.75	312.529999	1E-5	1E-5	1E-11	
648584.344	3874038.75	312.110001	0.0001	0.0001	1E-11	
648888.375	3874038.75	310.38501	0.0001	0.0001	1E-11	
649192.406	3874038.75	306.214996	0.0001	0.0001	1E-11	
649496.469	3874038.75	302.895004	0.0001	0.0001	1E-11	
649800.5	3874038.75	299.529999	0.001	0.0001	1E-11	
650104.531	3874038.75	298.279999	0.001	0.0001	1E-11	
650408.594	3874038.75	298.930008	0.001	0.0001	1E-11	
650712.625	3874038.75	299.964996	0.001	0.0001	1E-11	
651016.656	3874038.75	302.289993	0.001	0.0001	1E-11	
651320.719	3874038.75	303.290009	0.0001	0.0001	1E-11	
651624.75	3874038.75	302.079987	0.0001	0.0001	1E-11	
651928.875	3874038.75	302.230011	0.0001	0.0001	1E-11	
646152.031	3873660.13	290.269989	0.0001	0.0001	1E-11	
646456.063	3873660.13	296.100006	0.0001	0.0001	1E-11	
646760.094	3873660.13	301.839996	0.0001	0.0001	1E-11	
647064.156	3873660.13	305.929993	0.0001	0.0001	1E-11	
647368.188	3873660.13	309.354996	0.0001	0.0001	1E-11	
647672.219	3873660.13	314.63501	0.001	0.0001	1E-11	
647976.25	3873660.13	314.964996	1E-6	1E-6	1E-11	
648280.281	3873660.13	317.065002	1E-6	1E-6	1E-11	
648584.344	3873660.13	315.649994	1E-6	1E-6	1E-11	
648888.375	3873660.13	312.714996	1E-5	1E-5	1E-11	
649192.406	3873660.13	308.98999	1E-5	1E-5	1E-11	
649496.469	3873660.13	305.725006	0.0001	0.0001	1E-11	
649800.5	3873660.13	304.029999	0.0001	0.0001	1E-11	
650104.531	3873660.13	303.599991	0.0001	0.0001	1E-11	
650408.594	3873660.13	302.649994	0.0001	0.0001	1E-11	
650712.625	3873660.13	305.304993	0.001	0.0001	1E-11	
651016.656	3873660.13	305.820007	1E-5	1E-5	1E-11	
651320.719	3873660.13	309.679993	0.0001	0.0001	1E-11	
651624.75	3873660.13	306.790009	0.0001	0.0001	1E-11	
651928.875	3873660.13	307.75	0.0001	0.0001	1E-11	
646152.031	3873281.5	289.309998	0.0001	0.0001	1E-11	
646456.063	3873281.5	308.75	0.0001	0.0001	1E-11	
646760.094	3873281.5	308.720001	0.0001	0.0001	1E-11	
647064.156	3873281.5	317.889999	0.0001	0.0001	1E-11	
647368.188	3873281.5	321.434998	0.0001	0.0001	1E-11	
647672.219	3873281.5	314.830002	0.001	0.0001	1E-11	
647976.25	3873281.5	318.414993	1E-6	1E-6	1E-11	
648280.281	3873281.5	319.86499	1E-6	1E-6	1E-11	
648584.344	3873281.5	319.784988	1E-6	1E-6	1E-11	
648888.375	3873281.5	315.615005	1E-6	1E-6	1E-11	
649192.406	3873281.5	312.860001	0.01	0.01	1E-11	
649496.469	3873281.5	308.360001	0.0001	0.0001	1E-11	
649800.5	3873281.5	307.12001	0.0001	0.0001	1E-11	
650104.531	3873281.5	305.12001	0.0001	0.0001	1E-11	
650408.594	3873281.5	306.690002	0.0001	0.0001	1E-11	
650712.625	3873281.5	308.595001	0.0001	0.0001	1E-11	
651016.656	3873281.5	318.470001	0.0001	0.0001	1E-11	
651320.719	3873281.5	314.839996	0.0001	0.0001	1E-11	
651624.75	3873281.5	317.420013	0.0001	0.0001	1E-11	
651928.875	3873281.5	311.910004	0.0001	0.0001	1E-11	
646152.031	3872903	299.619995	0.0001	0.0001	1E-11	
646456.063	3872903	308	0.0001	0.0001	1E-11	
646760.094	3872903	322.48999	0.0001	0.0001	1E-11	
647064.156	3872903	327.12999	0.0001	0.0001	1E-11	
647368.188	3872903	326.75499	0.0001	0.0001	1E-11	
647672.219	3872903	316.184998	0.001	0.0001	1E-11	
647976.25	3872903	319.529999	0.001	0.001	1E-11	
648280.281	3872903	319.344986	1E-6	1E-6	1E-11	
648584.344	3872903	318.490005	1E-6	1E-6	1E-11	
648888.375	3872903	317.154999	1E-6	1E-6	1E-11	
649192.406	3872903	312.125	0.001	0.0001	1E-11	
649496.469	3872903	309.589996	0.01	0.01	1E-11	
649800.5	3872903	307.199997	0.0001	0.0001	1E-11	
650104.531	3872903	308.979996	0.0001	0.0001	1E-11	
650408.594	3872903	310.955002	0.0001	0.0001	1E-11	
650712.625	3872903	328.829987	0.0001	0.0001	1E-11	
651016.656	3872903	325.059998	0.0001	0.0001	1E-11	
651320.719	3872903	323.23999	0.0001	0.0001	1E-11	
651624.75	3872903	322.179993	0.0001	0.0001	1E-11	
651928.875	3872903	318.279999	0.0001	0.0001	1E-11	
646152.031	3872524.5	313.709991	0.0001	0.0001	1E-11	
646456.063	3872524.5	303.890015	0.0001	0.0001	1E-11	
646760.094	3872524.5	323.200012	0.0001	0.0001	1E-11	
647064.156	3872524.5	338.395004	0.0001	0.0001	1E-11	
647368.188	3872524.5	318.149994	1E-5	1E-5	1E-11	
647672.219	3872524.5	317.25	0.001	0.001	1E-11	
647976.25	3872524.5	318.319992	0.001	0.001	1E-11	
648280.281	3872524.5	318.849991	0.001	0.001	1E-11	
648584.344	3872524.5	320.445007	0.001	0.001	1E-11	
648888.375	3872524.5	318.315002	0.001	0.001	1E-11	
649192.406	3872524.5	315.264999	0.001	0.0001	1E-11	
649496.469	3872524.5	311.770004	0.01	0.01	1E-11	
649800.5	3872524.5	310.779999	0.01	0.01	1E-11	
650104.531	3872524.5	313.044998	0.01	0.01	1E-11	
650408.594	3872524.5	337.820007	0.0001	0.0001	1E-11	
650712.625	3872524.5	339.029999	0.0001	0.0001	1E-11	
651016.656	3872524.5	336.76001	0.0001	0.0001	1E-11	
651320.719	3872524.5	332.76001	0.0001	0.0001	1E-11	
651624.75	3872524.5	335.670013	0.0001	0.0001	1E-11	
651928.875	3872524.5	315.01001	0.0001	0.0001	1E-11	
646152.031	3872146	320.619995	0.0001	0.0001	1E-11	
646456.063	3872146	320.299988	0.0001	0.0001	1E-11	
