Layer 1
X	Y	Z	Head	
651320.719	3871767.38	366.144989	1.00000002E30	
651624.75	3871767.38	357.445007	1.00000002E30	
651928.875	3871767.38	296.109985	1.00000002E30	
646152.031	3871388.75	346.619995	1.00000002E30	
646456.063	3871388.75	340.059998	1.00000002E30	
646760.094	3871388.75	340.079987	1.00000002E30	
647064.156	3871388.75	335.920013	329.022003	
647368.188	3871388.75	334.880005	352.269684	
647672.219	3871388.75	332.980011	347.994446	
647976.25	3871388.75	330.884995	345.443298	
648280.281	3871388.75	328.779999	344.493042	
648584.344	3871388.75	327.794998	344.678101	
648888.375	3871388.75	327.784988	345.719299	
649192.406	3871388.75	326.900009	347.245117	
649496.469	3871388.75	327.955002	348.94104	
649800.5	3871388.75	329.269989	350.390991	
650104.531	3871388.75	330.209991	351.317719	
650408.594	3871388.75	332.079987	326.019012	
650712.625	3871388.75	333.809998	327.015991	
651016.656	3871388.75	335.470001	328.015991	
651320.719	3871388.75	335.669998	328.015991	
651624.75	3871388.75	355.579987	1.00000002E30	
651928.875	3871388.75	312.899994	1.00000002E30	
646152.031	3871010.25	362.299988	1.00000002E30	
646456.063	3871010.25	359.660004	1.00000002E30	
646760.094	3871010.25	353.119995	1.00000002E30	
647064.156	3871010.25	341.679993	335.022003	
647368.188	3871010.25	338.339996	353.707336	
647672.219	3871010.25	336.079987	350.154327	
647976.25	3871010.25	333.724991	348.181305	
648280.281	3871010.25	331.964996	347.785156	
648584.344	3871010.25	331.305008	348.45108	
648888.375	3871010.25	332.209991	349.945496	
649192.406	3871010.25	332.625	351.858704	
649496.469	3871010.25	334.190002	353.884918	
649800.5	3871010.25	336.25	355.591949	
